Earned Leaves are leaves earned by an Employee after working with the company for a certain amount of time. Enabling this will allocate leaves on pro-rata basis by automatically updating Leave Allocation for leaves of this type at intervals set by 'Earned Leave Frequency.,稼いだ葉は、一定の時間会社と協力した後、従業員によって稼いだ葉です。これを有効にすると、「獲得した休暇頻度」によって設定された間隔でこのタイプの葉の休暇割り当てを自動的に更新することにより、葉を比例配分ベースで割り当てます。,
Earning,収入を得る,
Earning Component,獲得コンポーネント,
Earning Salary Component is required for Employee Referral Bonus.,従業員の紹介ボーナスには、給与コンポーネントを獲得する必要があります。,
Earnings,収益,
Earnings & Deductions,収益と控除,
Edit,編集,
Effective From,から効果的,
Effective To,に効果的です,
Effective from,から効果的,
Email,メール,
Email Address,電子メールアドレス,
Email ID,電子メールID,
Email Salary Slip to Employee,従業員への給与のスリップを電子メールで送信します,
Email Salary Slips,電子メールの給与スリップ,
Email Sent To,に送信されたメール,
Email Template,電子メールテンプレート,
Email sent to {0},{0}に送信されたメール,
Emails salary slip to employee based on preferred email selected in Employee,従業員で選択された優先電子メールに基づいて従業員への給与sliplsを電子メール,
Employee,従業員,
Employee A/C Number,従業員A/C番号,
Employee Advance,従業員の前進,
Employee Advance Balance,従業員の事前バランス,
Employee Advance Summary,従業員の事前概要,
Employee Advances,従業員の進歩,
Employee Attendance Tool,従業員の出席ツール,
Employee Benefit Application,従業員の福利厚生アプリケーション,
Employee Benefit Application Detail,従業員の福利厚生アプリケーションの詳細,
Employee Benefit Claim,従業員の福利厚生請求,
Employee Benefits,従業員の福利厚生,
Employee Boarding Activity,従業員の搭乗活動,
Employee Checkin,従業員のチェックイン,
Employee Cost Center,従業員のコストセンター,
Employee Details,従業員の詳細,
Employee Emails,従業員のメール,
Employee Exit,従業員の出口,
Employee Exit Settings,従業員の出口設定,
Employee Exits,従業員は出ます,
Employee Feedback Criteria,従業員のフィードバック基準,
Employee Feedback Rating,従業員のフィードバック評価,
Employee Grade,従業員の成績,
Employee Grievance,従業員の苦情,
Employee Health Insurance,従業員の健康保険,
Employee Id,従業員ID,
Employee Image,従業員の画像,
Employee Incentive,従業員のインセンティブ,
Employee Info,従業員情報,
Employee Loan,従業員ローン,
Employee Name,従業員名,
Employee Naming By,従業員の命名,
Employee Number,従業員番号,
Employee Onboarding,従業員のオンボーディング,
Employee Onboarding Template,従業員のオンボーディングテンプレート,
Employee Onboarding: {0} already exists for Job Applicant: {1},従業員のオンボーディング：{0}求職者にはすでに存在します：{1},
Employee Other Income,従業員その他の収入,
Employee Performance Feedback,従業員のパフォーマンスフィードバック,
Employee Promotion,従業員の昇進,
Employee Promotion Details,従業員の昇進の詳細,
Employee Promotion cannot be submitted before Promotion Date,従業員の昇進は、昇進日前に提出することはできません,
Employee Property History,従業員の財産履歴,
Employee Referral,従業員の紹介,
Employee Referral {0} is not applicable for referral bonus.,従業員の紹介{0}は、紹介ボーナスには適用されません。,
Employee Referrals,従業員の紹介,
Employee Responsible ,従業員責任,
Employee Retained,従業員は保持されました,
Employee Separation,従業員の分離,
Employee Separation Template,従業員の分離テンプレート,
Employee Settings,従業員の設定,
Employee Skill,従業員のスキル,
Employee Skill Map,従業員のスキルマップ,
Employee Skills,従業員のスキル,
Employee Status,従業員のステータス,
Employee Tax Exemption Category,従業員の免税カテゴリ,
Employee Tax Exemption Declaration,従業員の免税宣言,
Employee Tax Exemption Declaration Category,従業員の免税宣言カテゴリ,
Employee Tax Exemption Proof Submission,従業員の免税証明書の提出,
Employee Tax Exemption Proof Submission Detail,従業員の免税証明書の提出の詳細,
Employee Tax Exemption Sub Category,従業員の免税サブカテゴリ,
Employee Training,従業員トレーニング,
Employee Transfer,従業員の転送,
Employee Transfer Detail,従業員の転送の詳細,
Employee Transfer Details,従業員の転送の詳細,
Employee Transfer cannot be submitted before Transfer Date,従業員の譲渡は、譲渡日前に提出することはできません,
"Employee can be named by Employee ID if you assign one, or via Naming Series. Select your preference here.",従業員は、従業員IDを割り当てる場合、またはネーミングシリーズを介して名前を付けることができます。ここで好みを選択してください。,
Employee name,従業員名,
Employee records are created using the selected option,従業員の記録は、選択したオプションを使用して作成されます,
Employee was marked Absent due to missing Employee Checkins.,従業員は、従業員のチェックインが欠落しているため、不在とマークされました。,
Employee was marked Absent for not meeting the working hours threshold.,従業員は、労働時間のしきい値を満たしていないために不在とマークされました。,
Employee was marked Absent for other half due to missing Employee Checkins.,従業員は、従業員のチェックインが欠落しているため、他の半分に不在とマークされました。,
Employee {0} already has an Attendance Request {1} that overlaps with this period,従業員{0}には、この期間と重複する出席要求{1}がすでにあります,
Employee {0} already has an active Shift {1}: {2} that overlaps within this period.,従業員{0}は、この期間内に重複するアクティブなシフト{1}：{2}をすでに持っています。,
Employee {0} already submitted an application {1} for the payroll period {2},従業員{0}は、給与期間{2}の申請{1}をすでに提出しました,
Employee {0} has already applied for Shift {1}: {2} that overlaps within this period,従業員{0}は、この期間内に重複するShift {1}：{2}をすでに申請しています,
Employee {0} has already applied for {1} between {2} and {3} : {4},従業員{0}は、{2}と{3}の間に{1}をすでに申請しています：{4},
Employee {0} has no maximum benefit amount,従業員{0}には最大の利益額がありません,
Employee {0} is not active or does not exist,従業員{0}はアクティブではないか、存在しません,
Employee {0} is on Leave on {1},従業員{0}は{1}で休暇中です,
Employee {0} not found in Training Event Participants.,従業員{0}トレーニングイベント参加者にはありません。,
Employee {0} on Half day on {1},{1}の半日の従業員{0},
Employee {0} relieved on {1} must be set as 'Left',従業員{0} {1}で安心して、「左」として設定する必要があります,
Employee: {0} have to complete minimum {1} years for gratuity,従業員：{0}は、謝礼のために最低{1}年を完了する必要があります,
Employees,従業員,
Employees HTML,従業員HTML,
Employees cannot give feedback to themselves. Use {0} instead: {1},従業員は自分自身にフィードバックを与えることはできません。代わりに{0}を使用：{1},
Employees on Half Day HTML,半日HTMLの従業員,
Employees will miss holiday reminders from {} until {}. <br> Do you want to proceed with this change?,従業員は、{}から{}まで休日のリマインダーを見逃します。 <br>この変更を進めたいですか？,
Employees without Feedback: {0},フィードバックのない従業員：{0},
Employees without Goals: {0},目標のない従業員：{0},
Employees working on a holiday,休日に取り組んでいる従業員,
Employment Type,雇用タイプ,
Enable Auto Attendance,自動出席を有効にします,
Enable Early Exit Marking,早期出口マーキングを有効にします,
Enable Late Entry Marking,遅いエントリマーキングを有効にします,
Enabled,有効になっています,
Encashment,獲得,
Encashment Amount,現金額,
Encashment Date,獲得日,
Encashment Days,獲得日,
Encashment Days cannot exceed {0} {1} as per Leave Type settings,獲得日は{0} {1}を超えることはできません。,
Encashment Limit Applied,現金制限が適用されます,
Encrypt Salary Slips in Emails,電子メールで給与スリップを暗号化します,
End,終わり,
End Date,終了日,
End Date cannot be before Start Date,終了日は開始日前にはできません,
End Time,終了時間,
End date: {0},終了日：{0},
End time cannot be before start time,終了時間は開始時間前にはできません,
Enter the Standard Working Hours for a normal work day. These hours will be used in calculations of reports such as Employee Hours Utilization and Project Profitability analysis.,通常の勤務日の標準労働時間を入力してください。これらの時間は、従業員の時間使用率やプロジェクトの収益性分析などのレポートの計算で使用されます。,
Enter the number of leaves you want to allocate for the period.,割り当てたい葉の数を期間に入力します。,
Error,エラー,
Error Log,エラーログ,
Error Message,エラーメッセージ,
Error in formula or condition,式または状態のエラー,
Error in formula or condition: {0} in Income Tax Slab,式または条件のエラー：{0}所得税スラブ,
Error in some rows,いくつかの行でエラー,
Error while evaluating the {doctype} {doclink} at row {row_id}. <br><br> <b>Error:</b> {error} <br><br> <b>Hint:</b> {description},{doctype} {doclink}をrow {row_id}で評価する際のエラー。 <br> <br> <b>エラー：</b> {error} <br> <br> <b>ヒント：</b> {説明},
Estimated Cost Per Position,ポジションあたりの推定コスト,
Evaluation,評価,
Evaluation Date,評価日,
Evaluation Method cannot be changed as there are existing appraisals created for this cycle,このサイクルのために作成された既存の評価があるため、評価方法は変更できません,
Event Details,イベントの詳細,
Event Link,イベントリンク,
Event Location,イベントの場所,
Event Name,イベント名,
Event Status,イベントステータス,
Every 2 Weeks,2週間ごと,
Every 3 Weeks,3週間ごと,
Every 4 Weeks,4週間ごと,
Every Valid Check-in and Check-out,すべての有効なチェックインとチェックアウト,
Every Week,毎週,
"Everyone, let’s congratulate them on their work anniversary!",皆さん、彼らの仕事の記念日を祝福しましょう！,
"Everyone, let’s congratulate {0} on their birthday.",皆さん、誕生日に{0}を祝福しましょう。,
Exam,テスト,
Exchange Rate,為替レート,
Exchange Rate cannot be zero.,為替レートはゼロにすることはできません。,
Exclude Holidays,休日を除外してください,
Excluded {0} Non-Encashable Leaves for {1},{1}のための除去{0}除去できない葉を除外,
Exempted from Income Tax,所得税は免除されました,
Exemption Category,免除カテゴリ,
Exemption Proofs,免除証明,
Exemption Sub Category,免除サブカテゴリ,
Existing Record,既存のレコード,
Exit Confirmed,終了が確認されました,
Exit Details,詳細を終了します,
Exit Interview,面接を終了します,
Exit Interview Pending,保留中の面接を終了します,
Exit Interview Summary,インタビューの概要を終了します,
Exit Interview {0} already exists for Employee: {1},exitインタビュー{0}はすでに従業員のために存在します：{1},
Exit Questionnaire,アンケートを終了します,
Exit Questionnaire Notification,アンケート通知を終了します,
Exit Questionnaire Notification Template,アンケート通知テンプレートを終了します,
Exit Questionnaire Pending,保留中のアンケートを終了します,
Exit Questionnaire Web Form,アンケートWebフォームを終了します,
Expand All,すべて拡張します,
Expected Average Rating,予想される平均格付け,
Expected By,が期待しています,
Expected Compensation,予想される報酬,
Expected Skill Set,予想されるスキルセット,
Expected Skillset,予想されるスキルセット,
Expense,費用,
Expense Account,経費勘定,
Expense Approver,費用承認者,
Expense Approver Mandatory In Expense Claim,経費承認者は、費用請求に義務付けられています,
Expense Claim,費用請求,
Expense Claim Account,費用請求口座,
Expense Claim Advance,費用請求の前払い,
Expense Claim Detail,費用請求の詳細,
Expense Claim Summary,費用請求の概要,
Expense Claim Type,費用請求タイプ,
Expense Claim for Vehicle Log {0},車両ログの費用請求{0},
Expense Claim {0} already exists for the Vehicle Log,車両ログの費用請求{0}はすでに存在しています,
Expense Claims,費用請求,
Expense Date,経費日,
Expense Proof,費用証明,
Expense Taxes and Charges,費用税と料金,
Expense Type,費用タイプ,
Expenses,費用,
Expenses & Advances,費用と前払い,
Expire Allocation,割り当てを期限切れにします,
Expire Carry Forwarded Leaves (Days),繰越しの葉（日）の期限切れ,
Expire Leaves,葉を期限切れにします,
Expired,期限切れ,
Expired Leave(s),期限切れの休暇,
Expired Leaves,期限切れの葉,
Explanation,説明,
Export,輸出,
Exporting...,エクスポート...,
Failed,失敗した,
Failed to create/submit {0} for employees:,従業員向けに{0}を作成/送信できなかった：,
Failed to delete defaults for country {0}.,国{0}のデフォルトを削除できませんでした。,
Failed to download Salary Slip PDF,給与スリップPDFのダウンロードに失敗しました,
Failed to send the Interview Reschedule notification. Please configure your email account.,インタビューの再スケジュール通知を送信できませんでした。メールアカウントを構成してください。,
Failed to setup defaults for country {0}.,国{0}のデフォルトのセットアップに失敗しました。,
Failed to submit some leave policy assignments:,休暇のポリシーの割り当てを提出できなかった：,
Failed to update the Job Applicant status,求職者のステータスの更新に失敗しました,
Failed to {0} {1} for employees:,従業員の{0} {1}に失敗しました：,
Failure,失敗,
Failure Details,障害の詳細,
Feb,2月,
Feedback,フィードバック,
Feedback Count,フィードバックカウント,
Feedback HTML,フィードバックHTML,
Feedback Ratings,フィードバック評価,
Feedback Reminder Notification Template,フィードバックリマインダー通知テンプレート,
Feedback Score,フィードバックスコア,
Feedback Submitted,送信されたフィードバック,
Feedback Summary,フィードバックの概要,
Feedback already submitted for the Interview {0}. Please cancel the previous Interview Feedback {1} to continue.,インタビュー{0}のためにすでに送信されているフィードバック。続行するには、以前のインタビューフィードバック{1}をキャンセルしてください。,
Feedback cannot be recorded for an absent Employee.,不在の従業員にはフィードバックを記録することはできません。,
Feedback {0} added successfully,フィードバック{0}が正常に追加されました,
Fetch Geolocation,Geolocationを取得します,
Fetch Shift,シフトを取得します,
Fetch Shifts,シフトを取得します,
Fetching Employees,従業員の取得,
Fetching Shift,シフトを取得します,
Fetching your geolocation,ジオロケーションを取得します,
Field Name,フィールド名,
File Preview,ファイルプレビュー,
Fill the form and save it,フォームに記入して保存します,
Filled,満たされた,
Filter Based On,に基づいてフィルター,
Filter Employees,従業員をフィルター,
Filter List,フィルターリスト,
Filters,フィルター,
Final Decision,最終決定,
Final Score,最終スコア,
Final Score Formula,最終スコアフォーミュラ,
First Check-in and Last Check-out,最初のチェックインと最後のチェックアウト,
First Day,初日,
First Name ,ファーストネーム,
Fiscal Year,会計年度,
Fiscal Year {0} not found,会計年度{0}見つかりません,
Fleet Manager,艦隊マネージャー,
Flexible Benefits,柔軟な利点,
Flight,フライト,
FnF Pending,FNF保留中,
Follow via Email,電子メールでフォローしてください,
Food,食べ物,
For Designation ,指定のために,
For Employee,従業員向け,
"For a day of leave taken, if you still pay (say) 50% of the daily salary, then enter 0.50 in this field.",休暇の1日の場合、引き続き（たとえば）毎日の給与の50％を支払う場合は、このフィールドに0.50を入力してください。,
Formula,式,
Fortnightly,2週間,
Fraction of Applicable Earnings ,該当する収益の割合,
Fraction of Daily Salary for Half Day,半日の毎日の給与の一部,
Fraction of Daily Salary per Leave,休暇ごとの1日の給与の一部,
Fractional Cost,分数コスト,
Frappe HR,フラッペHR,
Frappe Support,フラッペサポート,
Frequency,頻度,
Friday,金曜日,
From,から,
From Amount,金額から,
From Date,日付から,
From Date cannot be greater than To Date,これからは、これまで以上に大きくすることはできません,
From Date must come before To Date,以前に日付が来なければなりません,
From Date {0} cannot be after employee's relieving Date {1},日付から{0}は従業員の救済日{1}の後にできません,
From Date {0} cannot be before employee's joining Date {1},日付{0}は、従業員の参加日{1}の前にできません,
From Employee,従業員から,
From Time,時間から,
From User,ユーザーから,
From date can not be less than employee's joining date,日付から従業員の参加日以下になることはできません,
From date can not be less than employee's joining date.,日付から従業員の参加日以下にすることはできません。,
"From here, you can enable encashment for the balance leaves.",ここから、バランスの葉の現金を有効にすることができます。,
From {0} to {1},{0}から{1}まで,
From(Year),（年）から,
Fuchsia,フクシア,
Fuel Expense,燃料費用,
Fuel Expenses,燃料費用,
Fuel Price,燃料価格,
Fuel Qty,燃料数量,
Full Name,フルネーム,
Full and Final Asset,完全かつ最終資産,
Full and Final Outstanding Statement,完全かつ最終的な未解決の声明,
Full and Final Statement,完全かつ最終的な声明,
Full-time,フルタイム,
Fully Sponsored,完全にスポンサー,
Funded Amount,資金額,
Future Income Tax,将来の所得税,
Future dates not allowed,将来の日付は許可されていません,
Gender,性別,
Geolocation,ジオロケーション,
Geolocation Error,ジオロケーションエラー,
Geolocation is not supported by your current browser,ジオロケーションは、現在のブラウザによってサポートされていません,
Get Details From Declaration,宣言から詳細を取得します,
Get Employees,従業員を取得します,
Get Job Requisitions,求人を取得します,
Get Template,テンプレートを取得します,
Get the app on your device for easy access & a better experience!,簡単にアクセスできるように、デバイスにアプリを入手してください！,
Get the app on your iPhone for easy access & a better experience,簡単にアクセスできるように、iPhoneでアプリを入手してください,
Gluten Free,グルテンフリー,
Go to Login,ログインに移動します,
Goal,ゴール,
Goal Completion (%),目標完了（％）,
Goal Score,ゴールスコア,
Goal Score (%),ゴールスコア（％）,
Goal Score (weighted),ゴールスコア（加重）,
Goal progress percentage cannot be more than 100.,目標の進捗率は100を超えることはできません。,
Goal should be aligned with the same KRA as its parent goal.,目標は、親の目標と同じKRAと一致する必要があります。,
Goal should be owned by the same employee as its parent goal.,目標は、親の目標と同じ従業員が所有する必要があります。,
Goal should belong to the same Appraisal Cycle as its parent goal.,目標は、親の目標と同じ評価サイクルに属する必要があります。,
Goal updated successfully,目標は正常に更新されました,
Goals,目標,
Goals updated successfully,目標は正常に更新されました,
Grade,学年,
Grand Total,総計,
Gratuity,謝礼,
Gratuity Applicable Component,謝礼適用可能なコンポーネント,
Gratuity Rule,謝礼ルール,
Gratuity Rule Slab,謝礼ルールスラブ,
Green,緑,
Grievance Against,に対する不満,
Grievance Against Party,党に対する苦情,
Grievance Details,苦情の詳細,
Grievance Type,苦情型タイプ,
Gross Earnings,総収入,
Gross Pay,総賃金,
Gross Pay (Company Currency),総賃金（会社の通貨）,
Gross Year To Date,現在までの総年,
Gross Year To Date(Company Currency),年間総計（会社の通貨）,
Group,グループ,
Group By,グループ,
Group goal's progress is auto-calculated based on the child goals.,グループゴールの進捗状況は、子どもの目標に基づいて自動計算されます。,
HR,HR,
HR & Payroll,HR＆給与,
HR & Payroll Settings,HRおよび給与設定,
HR Manager,HRマネージャー,
HR Settings,HR設定,
HR User,HRユーザー,
HRMS,HRMS,
Half Day,半日,
Half Day Date,半日の日付,
Half Day Date is mandatory,半日の日付が必須です,
Half Day Date should be between From Date and To Date,半日の日付は、日付と日付の間である必要があります,
Half Day Date should be in between Work From Date and Work End Date,半日の日付は、日付から作業の終了日から作業の合間にある必要があります,
Half Day Marked Employee Header,半日は従業員のヘッダーとマークされました,
Half Day Records,半日の記録,
Half Yearly,半年ごと,
Half day date should be in between from date and to date,半日の日付は、日付と日付の間にある必要があります,
Half-Yearly,半年,
Has Certificate,証明書があります,
Health Insurance,健康保険,
Health Insurance Name,健康保険名,
Health Insurance No,健康保険番号,
Health Insurance Provider,健康保険プロバイダー,
Hello,こんにちは,
Help,ヘルプ,
Hey {}! This email is to remind you about the upcoming holidays.,おい {}！このメールは、今後の休日を思い出させるためです。,
Hiring Count,採用数,
Hiring Settings,採用設定,
Hold,所有,
Holiday,休日,
Holiday List,ホリデーリスト,
Holiday List for Optional Leave,オプションの休暇用の休日リスト,
Holidays,休日,
Holidays this Month.,今月の休日。,
Holidays this Week.,今週の休日。,
Home,家,
Horizontal Break,水平ブレイク,
Hour Rate,時間レート,
Hour Rate (Company Currency),時間レート（会社の通貨）,
Hours,時間,
House rent paid days overlapping with {0},{0}と重複する家賃の有給日,
House rented dates required for exemption calculation,免除計算に必要な住宅賃貸日,
House rented dates should be atleast 15 days apart,住宅賃貸日は、少なくとも15日間離れているはずです,
IFSC,ifsc,
IFSC Code,ifscコード,
IN,で,
Identification Document Number,識別文書番号,
Identification Document Type,識別ドキュメントタイプ,
"If checked, Payroll Payable will be booked against each employee",チェックされた場合、給与は各従業員に対して予約されます,
"If checked, hides and disables Rounded Total field in Salary Slips",チェックした場合、給与スリップで丸い合計フィールドを隠して無効にします,
"If checked, the full amount will be deducted from taxable income before calculating income tax without any declaration or proof submission.",チェックされた場合、宣言または証明の提出なしに所得税を計算する前に、全額が課税所得から控除されます。,
"If enabled, Tax Exemption Declaration will be considered for income tax calculation.",有効になった場合、免税宣言は所得税の計算のために考慮されます。,
"If enabled, auto attendance will be marked on holidays if Employee Checkins exist",有効にした場合、従業員のチェックインが存在する場合、自動車への出席は休日にマークされます,
"If enabled, deducts payment days for absent attendance on holidays. By default, holidays are considered as paid",有効にした場合、休日に出席しないために支払い日を差し引きます。デフォルトでは、休日は支払済みと見なされます,
"If enabled, the component will be considered as a tax component and the amount will be auto-calculated as per the configured income tax slabs",有効にすると、コンポーネントは税コンポーネントと見なされ、その金額は設定された所得税スラブに従って自動計算されます,
"If enabled, the component will be considered in the Income Tax Deductions report",有効になった場合、コンポーネントは所得税控除レポートで考慮されます,
"If enabled, the component will not be displayed in the salary slip if the amount is zero",有効にした場合、金額がゼロの場合、コンポーネントは給与スリップに表示されません,
"If enabled, the total no. of applications received for this opening will be displayed on the website",有効にした場合、合計番号このオープニングで受け取ったアプリケーションのWebサイトに表示されます,
"If enabled, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ",有効にした場合、このコンポーネントで指定または計算された値は、収益や控除に寄与しません。ただし、その値は、追加または控除できる他のコンポーネントによって参照できます。,
"If enabled, total no. of working days will include holidays, and this will reduce the value of Salary Per Day",有効にした場合、合計番号営業日には休日が含まれ、これにより1日あたりの給与の価値が低下します,
"If not checked, the list will have to be added to each Department where it has to be applied.",チェックされていない場合、リストを適用する必要がある各部門に追加する必要があります。,
"If selected, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ",選択した場合、このコンポーネントで指定または計算された値は、収益または控除に寄与しません。ただし、その値は、追加または控除できる他のコンポーネントによって参照できます。,
"If set, the job opening will be closed automatically after this date",設定した場合、この日付以降、求人の開口部は自動的に閉じられます,
"If you are using loans in salary slips, please install the {0} app from Frappe Cloud Marketplace or GitHub to continue using loan integration with payroll.",給与スリップでローンを使用している場合は、Frappe Cloud MarketplaceまたはGitHubから{0}アプリをインストールして、給与計算とのローン統合を引き続き使用してください。,
Import Attendance,出席者を輸入します,
Import Log,インポートログ,
Import Successful,インポート成功,
Importing {0} of {1},{1}の{0}のインポート,
In Process,処理中,
In Progress,進行中,
In Time,やがて,
"In case of any error during this background process, the system will add a comment about the error on this Payroll Entry and revert to the Submitted status",このバックグラウンドプロセス中にエラーが発生した場合、システムはこの給与計算エントリのエラーに関するコメントを追加し、提出されたステータスに戻ります,
Inactive,非アクティブ,
Incentive,インセンティブ,
Incentive Amount,インセンティブ額,
Incentives,インセンティブ,
Include Company Descendants,会社の子孫を含めます,
Include Holidays,休日を含めます,
Include holidays in Total no. of Working Days,合計で休日を含めます。営業日の,
Include holidays within leaves as leaves,葉の中に葉のように休日を含めます,
Income Source,収入源,
Income Tax Amount,所得税,
Income Tax Breakup,所得税の分裂,
Income Tax Component,所得税コンポーネント,
Income Tax Computation,所得税の計算,
Income Tax Deducted Till Date,所得税は日付まで控除されました,
Income Tax Deductions,所得税控除,
Income Tax Slab,所得税スラブ,
Income Tax Slab Other Charges,所得税スラブその他の料金,
Income Tax Slab is mandatory since the Salary Structure {0} has a tax component {1},給与構造{0}には税金{1}があるため、所得税スラブは必須です。,
Income Tax Slab must be effective on or before Payroll Period Start Date: {0},所得税のスラブは、給与の期間開始日に有効でなければなりません：{0},
Income Tax Slab not set in Salary Structure Assignment: {0},給与構造の割り当てに設定されていない所得税スラブ：{0},
Income Tax Slab: {0} is disabled,所得税スラブ：{0}は無効です,
Income from Other Sources,他のソースからの収入,
Incorrect Weightage Allocation,誤った重みの割り当て,
"Indicates the number of leaves that cannot be encashed from the leave balance. E.g. with a leave balance of 10 and 4 Non-Encashable Leaves, you can encash 6, while the remaining 4 can be carried forward or expired",休暇の残高から獲得できない葉の数を示します。例えば。 10と4の除去不可能な葉の休暇残高で、6つの獲得できますが、残りの4つを繰り越したり期限切れにしたりできます。,
Inspection,検査,
Install,インストール,
Install Frappe HR,Frappe HRをインストールします,
Insufficient Balance,バランスが不十分です,
Insufficient leave balance for Leave Type {0},休暇バランスが不十分な休暇タイプ{0},
Interest,興味,
Interest Amount,利息額,
Interest Income Account,利息収入口座,
Intermediate,中級,
Intern,インターン,
Internal approval,社内稟議申請,
International,国際的,
Internet,インターネット,
Interview,インタビュー,
Interview Detail,インタビューの詳細,
Interview Details,インタビューの詳細,
Interview Feedback,インタビューフィードバック,
Interview Feedback Reminder,インタビューフィードバックリマインダー,
Interview Feedback {0} submitted successfully,インタビューフィードバック{0}が正常に送信されました,
Interview Not Rescheduled,インタビューは再スケジュールされていません,
Interview Reminder,インタビューリマインダー,
Interview Reminder Notification Template,インタビューリマインダー通知テンプレート,
Interview Rescheduled successfully,インタビューは正常に再スケジュールされました,
Interview Round,インタビューラウンド,
Interview Round {0} is only applicable for the Designation {1},インタビューラウンド{0}は、指定{1}にのみ適用されます,
Interview Round {0} is only for Designation {1}. Job Applicant has applied for the role {2},インタビューラウンド{0}は、指定{1}のみです。求職者が役割を申請しました{2},
Interview Scheduled Date,インタビューの予定日,
Interview Status,面接ステータス,
Interview Summary,インタビューの概要,
Interview Type,インタビュータイプ,
Interview: {0} Rescheduled,インタビュー：{0}再スケジュール,
Interviewer,インタビュアー,
Interviewers,インタビュアー,
Introduction,導入,
Invalid,無効,
Invalid Action,無効なアクション,
Invalid Additional Salary,無効な追加給与,
Invalid Cost Center,無効なコストセンター,
Invalid Dates,無効な日付,
Invalid Leave Ledger Entry,無効なレジーの出入りを残します,
Invalid Payroll Payable Account. The account currency must be {0} or {1},無効な給与計算済みアカウント。アカウント通貨は{0}または{1}でなければなりません,
Invalid Shift Times,無効なシフト時間,
Invalid parameters provided. Please pass the required arguments.,無効なパラメーターが提供されます。必要な引数を渡してください。,
Investigated,調査された,
Investigation Details,調査の詳細,
Invited,招待,
Invoice Ref,Invoice Ref,
Is Active,アクティブです,
Is Applicable for Referral Bonus,紹介ボーナスに適用できます,
Is Carry Forward,前進しています,
Is Compensatory,代償です,
Is Compensatory Leave,補償休暇です,
Is Default,デフォルトです,
Is Earned Leave,休暇を取得します,
Is Expired,期限切れです,
Is Flexible Benefit,柔軟な利点です,
Is Group,グループです,
Is Income Tax Component,所得税コンポーネントです,
Is Leave Without Pay,無給なしに残しています,
Is Mandatory,必須です,
Is Optional Leave,オプションの休暇です,
Is Paid,支払われます,
Is Partially Paid Leave,部分的に有給休暇です,
Is Recurring,繰り返します,
Is Recurring Additional Salary,追加の給与を繰り返しています,
Is Salary Released,給与はリリースされています,
Is Salary Withheld,給与は差し控えられています,
Is Tax Applicable,税金が適用されます,
Jan,1月,
Job Applicant,求職者,
Job Applicant Source,求職者ソース,
Job Applicant {0} created successfully.,求職者{0}は正常に作成されました。,
Job Applicants are not allowed to appear twice for the same Interview round. Interview {0} already scheduled for Job Applicant {1},求職者は、同じインタビューラウンドに2回出頭することは許可されていません。インタビュー{0}求職者のためにすでに予定されている{1},
Job Application Route,求人アプリケーションルート,
Job Description,仕事内容,
Job Offer,求人,
Job Offer Term,求人用語,
Job Offer Term Template,求人提供期間テンプレート,
Job Offer Terms,求人条件,
Job Offer status,求人のステータス,
Job Offer: {0} is already for Job Applicant: {1},求人：{0}はすでに求職者向けです：{1},
Job Opening,求人,
Job Opening Associated,関連する求人,
Job Openings,求人,
Job Openings for the designation {0} are already open or the hiring is complete as per the Staffing Plan {1},指定の求人{0}はすでに開いているか、人員配置計画に従って雇用が完了しています{1},
Job Requisition,求人,
Job Requisition {0} has been associated with Job Opening {1},求人要求{0}はジョブオープニングに関連付けられています{1},
Job Title,役職,
"Job profile, qualifications required etc.",ジョブプロフィール、資格が必要など。,
Joining Date,参加日,
Journal Entry,ジャーナルエントリ,
July,7月,
June,6月,
KRA,KRA,
KRA Evaluation Method,KRA評価方法,
KRA updated for all child goals.,KRAはすべての子供の目標に更新されました。,
KRA vs Goals,KRA対目標,
KRAs,クラス,
Key Performance Area,キーパフォーマンスエリア,
Key Responsibility Area,主要な責任領域,
Key Result Area,重要な結果領域,
Keyboard Shortcuts,キーボードショートカット,
Last Day,最終日,
Last Known Successful Sync of Employee Checkin. Reset this only if you are sure that all Logs are synced from all the locations. Please don't modify this if you are unsure.,従業員のチェックインの最後に成功した同期。すべてのログがすべての場所から同期されていることを確信している場合にのみ、これをリセットします。不明な場合はこれを変更しないでください。,
Last Name,苗字,
Last Odometer Value ,最後の走行距離計の値,
Last Sync of Checkin,チェックインの最後の同期,
Late Entries,遅いエントリ,
Late Entry,遅い入り口,
Late Entry & Early Exit Settings for Auto Attendance,自動車出席のための遅い入り口と早期出口設定,
Late Entry By,遅い入り口,
Late Entry Grace Period,遅いエントリーグレース期間,
Latitude,緯度,
Latitude and longitude values are required for checking in.,チェックインには緯度と経度の値が必要です。,
Leave,休暇等申請書,
Leave Allocation,割り当てを残します,
Leave Allocations,割り当てを残します,
Leave Application,申請を残します,
Leave Application period cannot be across two non-consecutive leave allocations {0} and {1}.,休暇申請期間は、2つの非継続的な休暇配分{0}および{1}にまたがることはできません。,
Leave Approval Notification,承認通知を残します,
Leave Approval Notification Template,承認通知テンプレートを残します,
Leave Approver,承認者を残します,
Leave Approver Mandatory In Leave Application,承認者は、休暇申請に義務付けられています,
