Interview Summary,Intervju Översikt,
Interview Type,Intervju Typ,
Interviewer,Intervjuare,
Interviewers,Intervjuare,
Introduction,Introduktion,
Invalid,Ogiltig,
Investigated,Undersökt,
Investigation Details,Utredning Detaljer,
Invited,Inbjuden,
Invoice Ref,Faktura Referens,
Is Active,Är Aktiv,
Is Applicable for Referral Bonus,Är Tillämplig för Referens Bonus,
Is Carry Forward,Är Vidarebefodrad,
Is Compensatory,Är Kompensation,
Is Default,Är Standard,
Is Earned Leave,Är Intjänad Frånvaro,
Is Expired,Är Förfallen,
Is Flexible Benefit,Är Flexibel Förmån,
Is Group,Är Grupp,
Is Income Tax Component,Är Inkomst Skatt Komponent,
Is Leave Without Pay,Är Obetald Ledighet,
Is Mandatory,Är Erfordrad,
Is Optional Leave,Är Valfri Frånvaro,
Is Paid,Är Betald,
Is Partially Paid Leave,Är Delvis Betald Frånvaro,
Is Recurring,Är Återkommande,
Is Recurring Additional Salary,Är Återkommande Extra Lön,
Is Salary Released,Är Lön Släppt,
Is Salary Withheld,Är Lön Kvarhållen,
Is Tax Applicable,Är Skatt Tillämplig,
Job Applicant,Jobb Sökande,
Job Applicant Source,Jobb Sökande Källa,
Job Application Route,Jobb Erbjudande Sökväg,
Job Description,Jobb Beskrivning,
Job Offer,Jobb Erbjudande,
Job Offer Term,Jobb Erbjudande Villkor,
Job Offer Term Template,Jobb Erbjudande Villkor Mall,
Job Offer Terms,Jobb Erbjudande Villkor,
Job Opening,Jobb Erbjudande,
Job Requisition,Jobb Annons,
Job Title,Jobb Benämning,
"Job profile, qualifications required etc.","Jobb profil, kvalifikationer som erfodras osv.",
Joining Date,Anställning Datum,
Journal Entry,Journal Post,
KRA,Nyckel Prestation Område,
KRA Evaluation Method,Nyckel Prestation Område Evaluering Sätt,
KRA vs Goals,Nyckel Prestation Område mot Mål,
KRAs,Nyckel Prestation Områden,
Key Performance Area,Nyckel Prestanda Område,
Key Responsibility Area,Nyckel Ansvar Område,
Key Result Area,Nyckel Resultat Område,
Keyboard Shortcuts,Kort Kommando,
Last Day,Sista Dag,
Last Known Successful Sync of Employee Checkin. Reset this only if you are sure that all Logs are synced from all the locations. Please don't modify this if you are unsure.,Senast känd lyckad synkronisering av Personal Stämplingar. Återställ detta endast om du är säker på att alla loggar är synkroniserade från alla platser. Ändra inte detta om du är osäker.,
Last Name,Efternamn,
Last Odometer Value ,Senaste Odometer Värde ,
Last Sync of Checkin,Senaste Synkronisering av Stämplingar,
Late Entry,Sen Instämpling,
Late Entry & Early Exit Settings for Auto Attendance,Sen Instämpling & Tidig Utstämpling för Automatiskt Närvaro,
Late Entry Grace Period,Sen Instämpling Anstånd Period,
Latitude,Latitud,
Leave,Frånvaro,
Leave Allocation,Frånvaro Tilldelning,
Leave Allocations,Frånvaro Tilldelningar,
Leave Application,Skapa Frånvaro Ansökan,
Leave Approval Notification Template,Frånvaro Godkännande Avisering Mall,
Leave Approver,Ledighet Godkännare,
Leave Approver Mandatory In Leave Application,Frånvaro Godkännare Erfordras i Frånvaro Ansökan,
Leave Approver Name,Frånvaro Godkännare Namn,
Leave Balance,Frånvaro Saldo,
Leave Balance Before Application,Frånvaro Saldo Före Ansökan,
Leave Block List,Frånvaro Spärr Lista,
Leave Block List Allow,Frånvaro Spärr Lista Tillåt,
Leave Block List Allowed,Frånvaro Spärr Lista Tillåtna Användare,
Leave Block List Date,Frånvaro Spärr Lista Datum,
Leave Block List Dates,Frånvaro Spärr Lista Datum,
Leave Block List Name,Frånvaro Spärr Lista Namn,
Leave Control Panel,Frånvaro Översikt Panel,
Leave Details,Frånvaro Detaljer,
Leave Encashment,Frånvaro Uttag,
Leave Encashment Amount Per Day,Frånvaro Uttag Belopp per dag,
Leave Ledger,Frånvaro Register,
Leave Ledger Entry,Frånvaro Register Post,
Leave Period,Frånvaro Period,
Leave Policy,Frånvaro Princip,
Leave Policy Assignment,Frånvaro Tilldelning Princip,
Leave Policy Detail,Frånvaro Princip Detalj,
Leave Policy Details,Frånvaro Princip Detaljer,
Leave Status Notification Template,Frånvaro Status Avisering Mall,
Leave Type,Frånvaro Typ,
Leave Type Name,Frånvaro Typ Namn,
Leave Without Pay,Obetald Frånvaro,
Leave and Expense Claim Settings,Frånvaro och Utgift Inställningar,
Leave(s) Pending Approval,Frånvaro som väntar på Godkännande,
Leaves,Frånvaro,
Leaves Allocated,Frånvaro Tilldelad,
Left,Slutat,
Letter Head,Brevhuvud,
Level,Nivå,
License Plate,Registrering Nummer,
Lime,Lime,
Link the cycle and tag KRA to your goal to update the appraisal's goal score based on the goal progress,Länka cykeln och tagga Nyckel Prestation Område till ditt mål för att uppdatera utvärdering mål poäng baserat på mål framsteg,
Loan,Lån,
Loan Account,Lån Konto,
Loan Product,Lån Artikel,
Loan Repayment Entry,Lån Återbetalning Post,
Location,Plats,
Location / Device ID,Plats/Enhet,
Location Name,Plats Namn,
Lodging Required,Logi Erfodras,
Log Type,Typ,
Log out,Logga Ut,
Longitude,Longitud,
Lower Range,Nedre Intervall,
Make,Märke,
Manual,Manuell,
Manual Rating,Manuellt Bedömning,
Mark Auto Attendance on Holidays,Aktivera Automatisk Närvaro under Helger,
Mark attendance based on 'Employee Checkin' for Employees assigned to this shift.,Ange närvaro baserat på 'Personal Stämplingar' för Personal som tilldelats detta skift.,
Marked Attendance,Angiven Närvaro,
Marked Attendance HTML,Angiven Närvaro HTML,
Max Amount Eligible,Maximal Belopp Berättigad,
Max Benefit Amount,Maximum Förmån Belopp,
Max Benefit Amount (Yearly),Maximum Förmån Belopp (Årlig),
Max Benefits (Amount),Maximum Förmåner (belopp),
Max Benefits (Yearly),Maximum Förmåner (Årlig),
Max Exemption Amount,Maximum Undantag Belopp,
Max Taxable Income,Maximum Beskattningsbar Inkomst,
Max working hours against Timesheet,Maximum Arbetstid mot Tidrapport,
Maximum Carry Forwarded Leaves,Maximum Vidarebefordrad Frånvaro,
Maximum Consecutive Leaves Allowed,Maximum Tillåten Frånvaro i Följd,
Maximum Encashable Leaves,Maximum Uttagbar Frånvaro,
Maximum Exempted Amount,Maximum Undantaget Belopp,
Maximum Exemption Amount,Maximum Undantag Belopp,
Maximum Leave Allocation Allowed per Leave Period,Maximalt Frånvaro Tilldelning tillåten per Frånvaro Period,
Maximum annual taxable income eligible for full tax relief. No tax is applied if income does not exceed this limit,Högsta årliga beskattningsbara inkomst som berättigar till full skattelättnad. Ingen skatt utgår om inkomsten inte överstiger denna gräns,
Meal Preference,Måltid Preferens,
Message,Meddelande,
Mileage,Miltal,
Min Taxable Income,Minimum Beskattningsbar Inkomst,
Minimum Year for Gratuity,Minimum antal år för Belöning,
Minimum working days required since Date of Joining to apply for this leave,Minimum antal arbetsdagar som erfordras sedan tillträde för att ansöka om denna frånvaro,
Mode Of Payment,Betalning Sätt,
Mode of Payment,Betalning Sätt,
Mode of Travel,Rese Sätt,
Model,Modell,
Month,Månad,
Month To Date,Månad Hitills,
Month To Date(Company Currency),Månad Hitills (Bolag Valuta),
Monthly,Månadsvis,
Monthly Attendance Sheet,Närvaro Rapport per Månad,
More Info,Extra Information,
Name,Namn,
Name of Organizer,Arrangör,
Naming Series,Nummer Serie,
Net Pay,Netto Lön,
Net Pay (Company Currency),Netto Lön (Bolag Valuta),
Net Pay Info,Netto Lön,
New,Ny,
New Company,Ny Bolag,
New Employee ID,Ny Personal ID,
New Leaves Allocated,Ny Frånvaro Tilldelade,
New Leaves Allocated (In Days),Ny Frånvaro Tilldelad (i Dagar),
New shift assignments will be created after this date.,Nya skift tilldelningar kommer att skapas efter detta datum.,
No,Nej,
No of. Positions,Antal Positioner,
Non Diary,Ej Mejeri,
Non Taxable Earnings,Ej Beskattningbara Inkomster,
Non-Encashable Leaves,Ej Uttagbar Frånvaro,
Non-Vegetarian,Ej Vegetarian,
Not Started,Ej Startad,
Note: Shift will not be overwritten in existing attendance records,Obs! Skift kommer inte att skrivas över i befintliga närvaro poster,
Notes,Anteckningar,
Notify users by email,Avisera Användare via E-post,
Number Of Employees,Personal Antal,
Number Of Positions,Antal Positioner,
Number of Withholding Cycles,Antal Kvarhållna Cykler,
Number of leaves eligible for encashment based on leave type settings,Antal Frånvaro som är berättigad till Uttag baserat på Frånvaro Typ Inställningar,
OUT,UT,
Obtained Average Rating,Erhållet medel Bedömning,
Odometer Reading,Vägmätare Avläsning,
Off-shift,Utanför Skift,
Offer Date,Erbjudande Datum,
Offer Term,Erbjudande Villkor,
Offer Terms,Erbjudande Villkor,
Old Parent,Tidigare Överordnad,
On Duty,Arbete,
On Hold,Spärrad,
On Leave,Frånvarande,
Onboarding Activities,Introduktion Aktiviteter,
Onboarding Begins On,Introduktion Börjar,
Only Tax Impact (Cannot Claim But Part of Taxable Income),Endast Skatt Påverkan (Kan Inte Kräva men Del av Skatt Pliktig Inkomst),
Open,Öppen,
Open & Approved,Öppen & Godkänd,
Opening Balances,Öppning Saldo,
Orange,Orange,
Organizational Chart,Organisatoriskt Diagram,
Other Details,Övriga Detaljer,
Other Settings,Övriga Inställningar,
Other Taxes and Charges,Övriga Skatter och Avgifter,
Out Time,Utgående Tid,
Out of 5,av 5 möjliga,
Overview,Översikt,
Overwrite Salary Structure Amount,Skriv över Löneart Belopp,
Owned,Ägare,
PWA Notification,Progressiv Webbapplikation Meddelande,
Paid,Betald,
Paid Amount,Att Betala,
Paid via Salary Slip,Betald via Lönespecifikation,
Parent Goal,Övergripande Mål,
"Partially Sponsored, Require Partial Funding","Delvis Sponsrad, Erfodrar Delfinansiering",
Partly Claimed and Returned,Delvis Begärd och Returnerad,
Passport Number,Id Handling Nummer,
Password Policy,Lösenord Regel,
Pay Against Benefit Claim,Betala mot Förmån Krav,
Pay Via Payment Entry,Betala via Betalning Post,
Pay via Salary Slip,Betala via Lönespecifikation,
Payable Account,Betalning Konto,
Payables,Skulder,
Payment Account,Betalning Konto,
Payment Days,Lönedagar,
Payment Days Calculation Help,Lönedagar Beräkning Hjälp,
Payment Entry,Kontering Post,
Payment and Accounting,Betalning och Bokföring,
Payroll,Lön,
Payroll Cost Centers,Lön Resultat Enhet,
Payroll Date,Lön Datum,
Payroll Employee Detail,Lön Detalj,
Payroll Entry,Lönepost,
Payroll Frequency,Löneintervall,
Payroll Info,Lön Info,
Payroll Payable Account,Löneutbetalning Konto,
Payroll Period,Löneperiod,
Payroll Period Date,Löneperiod Datum,
Payroll Periods,Löneperioder,
Payroll Settings,Lön Inställningar,
Pending,Pågående,
Pending (unpaid) amount from previous advances,Väntande (obetald) belopp från tidigare förskott,
Pending Amount,Utestående Belopp,
Percent,Procent,
Percent Deduction,Procent Avdrag,
Percentage (%),Procent (%),
Phone Number,Telefon Nummer,
Pink,Rosa,
Planned number of Positions,Planerad antal Positioner,
Posted On,Datum,
Posting Date,Registrering Datum,
Posting date,Registrering Datum,
Preferred Area for Lodging,Prioriterad Område för Logi,
Present,Närvarande,
Prevent self approval for leaves even if user has permissions,Förhindra självgodkännande för frånvaro även om användare har behörighet,
Principal Amount,Kapital Belopp,
Print Heading,Utskrift Rubrik,
Printing Details,Utskrift Detaljer,
Process Attendance After,Hämta Närvaro Efter,
Process Payroll Accounting Entry based on Employee,Behandla Lön Bokföring Post per Anställd,
Process Shift Requests,Behandla Skift Begäran,
Process leave encashment via a separate Payment Entry instead of Salary Slip,Behandla frånvaro uttag via separat Betalning Post istället för Lönespecifikation,
Professional Tax Deductions,Professionell Moms Avdrag,
Proficiency,Skicklighet,
Progress,Framsteg,
Project,Projekt,
Promotion Date,Befordran Datum,
Property,Egenskap,
Provident Fund Deductions,Försäkring Fond Avdrag,
Publish Applications Received,Publicera Mottagna Ansökningar,
Publish Salary Range,Publicera Löneintervall,
Publish on website,Publicera på Webbplats,
Purpose,Anledning,
Purpose & Amount,Syfte & Belopp,
Purpose of Travel,Reseanledning,
Quarterly,Kvartalsvis,
Questionnaire Email Sent,Frågeformulär E-post Skickat,
Queued,I Kö,
Quick Filters,Snabb Filter,
Radius within which check-in is allowed (in meters),Radie inom vilken stämpling är tillåten (i meter),
Raised By,Initierad Av,
Rate,Pris,
Rate Goals Manually,Bedöm Mål Manuellt,
Rating,Bedömning,
Rating Criteria,Bedömning Kriterier,
Ratings,Bedömningar,
Re-allocate Leaves,Omfördela Frånvaro,
Read,Läsa,
Reason,Anledning,
Reason for Requesting,Anledning till Förfråga,
Reason for Withholding Salary,Anledning till Kvarhållande av Lön,
Receivables,Fordringar,
Recommended for a single biometric device / checkins via mobile app,Rekommenderas för en biometrisk enhet / stämplingar via mobilapp,
Recover Cost,Återställning Kostnad,
Recruitment Analytics,Rekrytering Analys,
Red,Röd,
Reference,Referens,
Reference Document,Referens Dokument,
Reference Document Name,Referens Dokument Namn,
Reference Document Type,Referens Dokument Typ,
References,Referenser,
Referral Bonus Payment Status,Hänvisning Bonus Betalning Status,
Referral Details,Refererande Detaljer,
Referrer,Referens,
Referrer Details,Referens Detaljer,
Referrer Name,Referens Namn,
Reflections,Reflektioner,
Refuelling Details,Bränsle Detaljer,
Reject,Avvisa,
Rejected,Avvisad,
Released,Släppt,
Relieving Date,Avgång Datum,
Relieving Date ,Avgång Datum,
Reload,Ladda om,
Remaining Benefits (Yearly),Återstående Förmåner (Årlig),
Remark,Anmärkning,
Remarks,Anmärkningar,
Remind Before,Påminn Före,
Reminded,Påmind,
Reminder,Påminnelse,
Reminders,Påminnelser,
Remove if Zero Valued,Ta Bort om Värde är Noll,
Rented Car,Hyrbil,
Repay Unclaimed Amount from Salary,Återbetala Förskött Belopp från Lön,
Repeat On Days,Upprepa dessa Dagar,
Replied,Besvarad,
Reports To,Rapporterar Till,
Requested By,Begärd Av,
Requested By (Name),Begärd Av (Namn),
Require Full Funding,Erfodrar Full Finansiering,
Required for Employee Creation,Erfodras för Personal Skapande,
Resignation Letter Date,Avgång Brev Datum,
Resolution Date,Lösning Datum,
Resolution Details,Lösning Detaljer,
Resolved,Löst,
Resolved By,Löst av,
Restrict Backdated Leave Application,Begränsa Efterdaterad Frånvaro Ansökan,
Result,Resultat,
Resume,Återuppta,
Resume Attachment,Resume Bilaga,
Resume Link,Resume Länk,
Resume link,Resume Länk,
Retention Bonus,Bonus,
Retirement Age (In Years),Pensionsålder,
Return,Retur,
Returned,Retur,
Returned Amount,Returnerad Belopp,
Reviewer,Recensent,
Reviewer Name,Recensent Namn,
Revised CTC,Reviderad Årslön (CTC),
Right,Höger,
Role,Roll,
Role Allowed to Create Backdated Leave Application,Roll tillåten för att skapa Efterdaterad Frånvaro Ansökan,
Roster Color,Schemaläggning Färg,
Round Name,Omgång Namn,
Round off Work Experience,Avrunda Arbetsliv Erfarenhet,
Round to the Nearest Integer,Avrunda till Närmaste Heltal,
Rounded Total,Avrundad Totalt,
Rounded Total (Company Currency),Avrundat Totalt (Bolag Valuta),
Rounding,Avrundning,
Route,Sökväg,
Route to the custom Job Application Webform,Sökväg till anpassad Jobb Erbjudande Webförmulär,
Rules,Regler,
Salary,Lön,
Salary Component,Lönekomponent,
Salary Component ,Lönekomponent,
Salary Component Account,Lönekomponent Konto,
Salary Component Type,Lönekomponent Typ,
Salary Component for timesheet based payroll.,Lönekomponent för tidrapport baserad lön.,
Salary Currency,Lön Valuta,
Salary Detail,Lön Detalj,
Salary Details,Lön Detaljer,
Salary Expectation,Lön Förväntning,
Salary Paid Per,Löneintervall,
Salary Payments Based On Payment Mode,Lön Betalningar Baserat på Betalning Sätt,
Salary Payments via ECS,Lön Utbetalningar via ECS,
Salary Register,Löneregister,
Salary Slip,Lönespecifikation,
Salary Slip Based on Timesheet,Lönespecifikation Baserad på Tidrapport,
Salary Slip Leave,Lönespecifikation Frånvaro,
Salary Slip Loan,Lönespecifikation Lån,
Salary Slip Timesheet,Lönespecifikation Tidrapport,
Salary Slips Created,Lönespecifikationer Skapade,
Salary Slips Submitted,Lönespecifikationer Godkända,
Salary Structure,Löneart,
Salary Structure Assignment,Löneart Tilldelning,
Salary Withholding,Lön Innehållande,
Salary Withholding Cycle,Lön Kvarhållning Cykel,
Salary breakup based on Earning and Deduction.,Lön Uppdelning baserat på Inkomst och Avdrag.,
Salary components should be part of the Salary Structure.,Lönekomponenter ska vara en del av Löneart.,
Sanctioned Amount,Godkänd Belopp,
Scheduled,Schemalagd,
Scheduled On,Schemalagd Datum/Tid,
Score (0-5),Resultat (0-5),
Score Earned,Resultat Intjänad,
Select Employees,Välj Personal,
Select Payment Account to make Bank Entry,Välj Betalning Konto att skapa Bank Post,
Select Terms and Conditions,Välj Villkor,
Select Users,Välj Användare,
Select this if you want shift assignments to be automatically created indefinitely.,Välj detta för att skift tilldelningar ska skapas automatiskt på obestämd tid.,
Self Appraisal,Själv Bedömning,
Self-Study,Självlärd,
Seminar,Seminarium,
Send Emails At,Skicka E-post Vid,
Send Interview Feedback Reminder,Skicka Intervju Återkoppling Påminnelse,
Send Interview Reminder,Skicka Intervju Påminnelse,
Send Leave Notification,Skicka Frånvaro Meddelande,
Sender,Avsändare,
Sender Email,Avsändare E-post,
Sent,Skickad,
Separation Activities,Avgång Aktiviteter,
Separation Begins On,Avgång Datum,
Series,Nummer Serie,
Service,Service,
Service Details,Service Detaljer,
Service Item,Service Artikel,
Session Defaults,Session Inställningar,
"Set ""From(Year)"" and ""To(Year)"" to 0 for no upper and lower limit.","Ange ""Från (År)"" och ""Till(År)"" till 0 för ingen övre och nedre gräns.",
Set Assignment Details,Ange Tilldelning Detaljer,
Set Leave Details,Ange Frånvaro Detaljer,
Set filters to fetch employees,Ange filter att Hämta Personal,
Set opening balances for earnings and taxes from the previous employer,Ange öppning saldo för inkomster och skatter från tidigare arbetsgivare,
Set optional filters to fetch employees in the appraisee list,Ange filter (frivilligt) att söka personal för Bedömning.,
Set the frequency for holiday reminders,Ange Intervall för Helg Påminnelser ,
Set the properties that should be updated in the Employee master on promotion submission,Ange egenskaper som ska uppdateras i Personal Tabell vid befordran,
Settings,Inställningar,
Settled,Avstämd,
Shift,Skift,
Shift Actual End,Skift Faktisk Slut,
Shift Actual Start,Skift Faktisk Start,
Shift Assignment,Skift Tilldelning,
Shift Assignment Details,Skift Tilldelning Detaljer,
Shift Assignment Tool,Skift Tilldelning Verktyg,
Shift Attendance,Skift Närvaro,
Shift Details,Skift Detaljer,
Shift End,Shift Slut,
Shift Location,Skift Plats,
Shift Request,Skift Begäran,
Shift Request Filters,Skift Begäran Filter,
Shift Requests ending before this date will be excluded.,Skift Begäran som slutar före detta datum kommer att exkluderas.,
Shift Requests starting after this date will be excluded.,Skift Begäran som startar före detta datum kommer att exkluderas.,
Shift Schedule,Skift Schema,
Shift Schedule Assignment,Skift Schema Tilldelning,
Shift Settings,Skift Inställningar,
Shift Start,Skift Start,
Shift Status,Skiftstatus,
Shift Timings,Skift Tider,
Shift Type,Skift Typ,
Show Leave Balances in Salary Slip,Visa Frånvaro Saldo på Lönespecifikation,
Show Leaves Of All Department Members In Calendar,Visa Frånvaro för alla Avdelning Medlemmar på Kalender,
Skill,Färdighet,
Skill Assessment,Färdighet Bedömning,
Skill Name,Färdighet Namn,
Skills,Färdigheter,
Skip Auto Attendance,Hoppa över Automatisk Närvaro,
Slack,Slack,
Source,Källa,
Source Name,Käll Namn,
Source and Rating,Källa och Bedömning,
Sponsored Amount,Sponsrad Belopp,
Staffing Details,Bemanning Detaljer,
Staffing Plan,Bemanning Plan,
Staffing Plan Detail,Bemanning Plan Detalj,
Standard Tax Exemption Amount,Standard Skatt Dispans Belopp,
Standard Working Hours,Standard Arbets Timmar,
Start Date,Start Datum,
Start Time,Start Tid,
Statistical Component,Statistisk Komponent,
Status,Status,
Status for Other Half,Status för andra halvan,
Stop users from making Leave Applications on following days.,Tillåt inte Användare att skapa Frånvaro Ansökningar på följande dagar.,
Strictly based on Log Type in Employee Checkin,Strikt baserat på Logg Typ i Personal Stämplingar,
Subject,Ämne,
Submission Date,Godkännande Datum,
Submitted,Godkänd,
Sum of all previous slabs,Summa av alla tidigare tabeller,
Supplier,Leverantör,
System Health,System Status,
System Manager,System Ansvarig,
Take Exact Completed Years,Ta Exakta Fullbordade År,
Task,Uppgift,
Task Weight,Uppgift Prioritet,
Tax Deducted Till Date,Skatt Avdragen Till Datum,
Tax Exemption Category,Skatt Undantag Kategori,
Tax Exemption Declaration,Skattbefrielse Deklaration,
Tax Exemption Proofs,Skatt Undantag Verifikat,
Tax on additional salary,Skatt på Extra Lön,
Tax on flexible benefit,Skatt på Flexibel Förmån,
Taxable Earnings Till Date,Beskattningbar Inkomst Till Datum,
Taxable Income Relief Threshold Limit,Gräns för ej beskattningsbar inkomst,
Taxable Salary Slab,Skatt Tabell,
Taxable Salary Slabs,Skatt Tabeller,
Taxes & Charges,Skatter & Avgifter,
Taxes and Charges on Income Tax,Moms och Avgifter på Inkomst Skatt,
Taxi,Taxi,
Team Updates,Team Uppdateringar,
Template Name,Mall Namn,
Terms,Villkor,
Terms and Conditions,Regler och Villkor,
The date on which Salary Component with Amount will contribute for Earnings/Deduction in Salary Slip. ,Datum då Lönekomponent med Belopp kommer att bidra för Inkomst/Avdrag i Lönespecifikation. ,
The day of the month when leaves should be allocated,Dag i Månaden då frånvaro ska tilldelas,
The fraction of daily wages to be paid for half-day attendance,Bråkdel av dagslön som ska betalas för halvdags närvaro,
"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.","Lönespecifikation skickad via e-post till Personal kommer att vara lösenordsskyddad, lösenord kommer att genereras baserat på lösenord regel.",
The time after the shift start time when check-in is considered as late (in minutes).,Tid efter Skift Start Tid när Instämpling beaktas som sen (minuter).,
The time before the shift end time when check-out is considered as early (in minutes).,Tid före Skift Slut Tid när Utstämpling betraktas som tidig (Minuter).,
The time before the shift start time during which Employee Check-in is considered for attendance.,Tiden före Skift Start tid under vilken Personal Stämpling anses vara Närvaro.,
Theory,Teori,
"These leaves are holidays permitted by the company however, availing it is optional for an Employee.","Dessa Frånvaro är helgdagar som är tillåtna av Bolaget, men att använda dem är valfri för Personal.",
Time,Tid,
Time Sheet,Tidrapport,
Time after the end of shift during which check-out is considered for attendance.,Tid efter Avslutad Skift under vilken Utstämpling anses vara Närvaro.,
Time taken to fill the open positions,Tid det tog att fylla öppna positioner,
Time to Fill,Tidsram,
Timelines,Tidsram,
Timesheet Details,Tidrapport Detaljer,
Title,Benämning,
To Amount,Till Belopp,
To Date,Till Datum,
To Time,Till Tid,
To User,Till Användare,
To(Year),Till (År),
Toggle Full Width,Växla Full Bredd,
Toggle Theme,Växla Tema,
Total,Totalt,
Total Actual Amount,Totalt Faktisk Belopp,
Total Advance Amount,Totalt Förskott Belopp,
Total Allocated Leave(s),Totalt Tilldelad Frånvaro,
Total Amount,Totalt Belopp,
Total Amount Reimbursed,Totalt Belopp Återbetald,
Total Asset Recovery Cost,Totalt Återställning Kostnad för Tillgångar,
Total Claimed Amount,Totalt Fordrad Belopp,
Total Declared Amount,Totalt Deklarerad Belopp,
Total Deduction,Totalt Avdrag,
Total Deduction (Company Currency),Totalt Avdrag (Bolag Valuta),
Total Earning,Total Inkomst,
Total Earnings,Totala Inkomster,
Total Estimated Budget,Totalt Uppskattad Budget,
Total Estimated Cost,Totalt Uppskattad Kostnad,
Total Exemption Amount,Totalt Undantag Belopp,
Total Goal Score,Totalt Mål Resultat,
Total Income Tax,Totalt Inkomst Skatt,
Total Leave Days,Totalt Frånvaro Dagar,
Total Leaves Allocated,Totalt Tilldelad Frånvaro,
Total Leaves Encashed,Totalt Uttagen Frånvaro,
Total Payable Amount,Totalt Betalt Belopp,
Total Payment,Totalt Betalning,
Total Receivable Amount,Totalt Fordring Belopp,
Total Sanctioned Amount,Beviljad Belopp,
Total Score,Totalt Resultat,
Total Self Score,Totalt Själv Resultat,
Total Taxes and Charges,Totalt Moms och Avgifter,
Total Working Hours,Totalt Arbetstid,
Total in words,Totalt i Ord,
Total in words (Company Currency),Totalt I Ord (Bolag Valuta),
Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Totalt lön bokförd mot denna komponent för denna personal från början av året (löneperiod eller bokföringsår) fram till aktuell lönespecifikation slutdatum.,
Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.,Totalt lön bokförd för personal från början av månaden fram till aktuell lönespecifikation slutdatum.,
Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Totalt lön bokförd för denna personal från början av året (löneperiod eller bokföringsår) fram till aktuell lönespecifikation slutdatum.,
Total working Days Per Year,Totalt antal Arbetsdagar per År,
Totals,Totalt,
Train,Tåg,
Trainer Email,Utbildarens E-post,
Trainer Name,Utbildarens Namn,
Training,Utbildning,
Training Date,Utbildning Datum,
Training Event,Utbildning Händelse,
Training Event Employee,Utbildning Händelse Personal,
Training Feedback,Utbildning Återkoppling,
Training Program,Utbildning Program,
Training Result,Utbildning Resultat,
Training Result Employee,Utbildning Resultat Personal,
Trainings,Utbildning,
Transaction Date,Transaktion Datum,
Transaction Name,Transaktion Namn,
Transaction Type,Transaktion Typ,
Transfer Date,Överföring Datum,
Travel Advance Required,Rese Förskott Erfodras,
Travel From,Resa Från,
Travel Funding,Resefinansiering,
Travel Itinerary,Reseplan,
Travel Request,Resebegäran,
Travel Request Costing,Resebegäran Kostnad,
Travel To,Resa Till,
Travel Type,Resetyp,
Type,Typ,
Type of Proof,Typ av Verifikat,
Unclaimed Amount,Oanvänd Belopp,
Under Review,Under Recension,
Unlink Payment,Ta bort länk till betalning,
Unmarked Employee Header,Ej Angiven Personal Rubrik,
Unmarked Employees HTML,Ej Angiven Personal HTML,
Unmarked days,Oanmälda Dagar,
Unpaid,Obetald,
Unpaid Expense Claim,Obetald Utlägg,
Unsettled,Oavgjort,
Unused leaves,Oanvänd Frånvaro,
Upload Attendance,Importera Närvaro,
Upload HTML,Ladda upp HTML,
Upper Range,Övre Intervall,
Used Leave(s),Använd Frånvaro,
User,Användare,
User Settings,Användare Inställningar,
Users,Användare,
Vacancies,Lediga Jobb,
Validate Attendance,Validera Närvaro,
Value / Description,Värde / Beskrivning,
Variable,Variabel,
Variable Based On Taxable Salary,Variabel baserad på Beskattningsbar Lön,
Vegetarian,Vegetarian,
Vehicle Log,Fordon Logg,
Vehicle Service,Fordon Service,
Vehicle Service Item,Fordon Service Artikel,
View Website,Visa Webbplats,
Violet,Violett,
Weekly,Veckovis,
Weightage (%),Av Vikt (%),
"When set to 'Inactive', employees with conflicting active shifts will not be excluded.","När satt till 'Inaktiv', kommer personal med motstridiga aktiva skift inte att uteslutas.",
Why is this Candidate Qualified for this Position?,Varför är denna kandidat kvalificerad för denna position?,
Withheld,Kvarhållen,
Work Anniversaries ,Arbetsjubileum,
Work End Date,Arbete Slut Datum,
Work Experience Calculation Method,Arbetserfarenhet Beräkning Sätt,
Work From Date,Arbete Från Datum,
Work From Home,Hemarbete,
Work References,Erfarenhet,
Worked On Holiday,Arbete Under Helg,
Workflow State,Arbetsflöde Tillstånd,
Working Days,Arbetsdagar,
Working Days and Hours,Arbetsdagar och Tid,
Working Hours,Arbets Timmar,
Working Hours Calculation Based On,Arbetstid Beräkning baserat på,
Working Hours Threshold for Absent,Arbetstid Tröskel för Frånvarande,
Working Hours Threshold for Half Day,Arbetstider Tröskel för Halv dag,
Working hours below which Absent is marked. (Zero to disable),Arbetstid under vilken Frånvaro anges. (Noll att inaktivera),
Working hours below which Half Day is marked. (Zero to disable),Arbetstider under vilka Halvdag anges. (Noll att inaktivera),
Workshop,Verkstad,
Workspace Settings,Arbetsyta Inställningar,
Year,År,
Year To Date,Hittills i År,
Year To Date(Company Currency),Hittills i År (Bolag Valuta),
Yearly,Årsvis,
Yellow,Gul,
Yes,Ja,
email,E-post,
modify_half_day_status,ändra_halvdags_status,
