"Disable {0} for the {1} component, to prevent the amount from being deducted twice, as its formula already uses a payment-days-based component.","Tutarın iki kez düşülmesini önlemek için {1} bileşeni için {0} öğesini devre dışı bırakın, çünkü formülü zaten ödeme günü tabanlı bir bileşen kullanıyor.",
Disable {0} or {1} to proceed.,Devam etmek için {0} veya {1} öğesini devre dışı bırakın.,
Disabled,Kapalı,
Dispensed Amount (Pro-rated),Dağıtım Miktarı (Pro dereceli),
Do Not Include in Total,Toplama Dahil Etme,
Do not include in total,Toplama Dahil Etme,
Do you still want to proceed?,Hala devam etmek istiyor musunuz?,
Do you want to update the Job Applicant {0} as {1} based on this interview result?,Bu mülakat sonucuna göre İş Başvuru Sahibinin {0} değerini {1} olarak güncellemek istiyor musunuz?,
Document Status,Belge Durumu,
Domestic,Domestic (Yerli),
Download PDF,PDF İndir,
Download Template,Şablonu İndir,
Draft,Taslak,
Duplicate Entry,Yinelenen Giriş,
Duration (Days),Süre (Gün),
ERROR({0}): {1},HATA ({0}): {1},
Early Exit,Erken Çıkış,
Early Exit Grace Period,Erken Grace Çıkış Dönemi,
Early Exits,Erken Çıkışlar,
Earned Leave,Kazanılan İzin,
Earned Leave Frequency,Kazanılan İzin Sıklığı,
Earned Leaves,Kazanılan İzinler,
Earned Leaves are allocated as per the configured frequency via scheduler.,"Kazanılan İzinler, zamanlayıcı aracılığıyla yapılandırılan sıklığa göre tahsis edilir.",
Earned Leaves are auto-allocated via scheduler based on the annual allocation set in the Leave Policy: {0},"Kazanılan İzinler, İzin Politikasında belirlenen yıllık tahsise göre zamanlayıcı aracılığıyla otomatik olarak tahsis edilir: {0}",
Earned Leaves are leaves earned by an Employee after working with the company for a certain amount of time. Enabling this will allocate leaves on pro-rata basis by automatically updating Leave Allocation for leaves of this type at intervals set by 'Earned Leave Frequency.,"Kazanılmış İzinler, bir Personelin şirkette belirli bir süre çalıştıktan sonra kazandığı izinlerdir. Bunun etkinleştirilmesi, bu tür izinler için İzin Tahsisini 'Kazanılan İzin Sıklığı' tarafından belirlenen aralıklarla otomatik olarak güncelleyerek izinleri orantılı olarak tahsis edecektir.",
Earning,Kazanma,
Earning Component,Kazanç Bileşenleri,
Earnings,Kazançlar,
Earnings & Deductions,Kazançlar & Kesintiler,
Edit,Düzenle,
Effective From,Başlangıç Tarihi,
Effective To,Geçerlilik Tarihi,
Effective from,İtibaren geçerli,
Email,E-posta,
Email Address,E-posta Address,
Email ID,E-Posta ID,
Email Salary Slip to Employee,Çalışan e-posta Maaş Kayma,
Email Salary Slips,E-posta Maaş Bordroları,
Email Sent To,E-posta Gönderildi,
Email Template,E-Posta Şablonu,
Email sent to {0},E-posta {0} adresine gönderildi,
Emails salary slip to employee based on preferred email selected in Employee,Çalışan tarafından tercih edilen e-posta tabanlı çalışana e-postalar maaş kayması,
Employee,Personel,
Employee A/C Number,Personel A/C Numarası,
Employee Advance,Personel Avansı,
Employee Advance Balance,Personel Avans Bakiyesi,
Employee Advance Summary,Personel Avans Özeti,
Employee Advances,Personel Avansları,
Employee Attendance Tool,Personel Devam Takip Aracı,
Employee Benefit Application,Personel Yan Hakları Başvurusu,
Employee Benefit Application Detail,çalışanlara Sağlanan Fayda Uygulama Detayı,
Employee Benefit Claim,Fayda Talebi,
Employee Benefits,Personele sağlanan faydalar,
Employee Boarding Activity,Çalışan Yatılı Etkinliği,
Employee Checkin,Personel Hareketi,
Employee Cost Center,Personel Maliyet Merkezi,
Employee Details,Personel Detayları,
Employee Emails,Çalışan E-postaları,
Employee Exit Settings,Personel Çıkış Ayarları,
Employee Exits,Personel Çıkışları,
Employee Feedback Criteria,Personel Geri Bildirim Kriteri,
Employee Feedback Rating,Personel Geri Bildirimi Değerlendirmesi,
Employee Grade,Personel Ünvanı,
Employee Grievance,Personel Şikayeti,
Employee Health Insurance,Çalışan Sağlık Sigortası,
Employee Image,Personel Resmi,
Employee Incentive,Personel Teşviği,
Employee Info,Personel Bilgisi,
Employee Name,Personel Adı,
Employee Naming By,Personel İsimlendirmesi,
Employee Number,Personel ID,
Employee Onboarding,Personel Modül Tanıtımı,
Employee Onboarding Template,Personel Modül Tanıtımı Şablonu,
Employee Other Income,Çalışan Diğer Gelir,
Employee Performance Feedback,Personel Performans Geri Bildirimi,
Employee Promotion,Personel Terfisi,
Employee Promotion Details,Personel Terfisi,
Employee Property History,Çalışan Mülkiyet Tarihi,
Employee Referral,Personel başvurusu,
Employee Referral {0} is not applicable for referral bonus.,Personel Referansı {0} referans bonusu için geçerli değildir.,
Employee Referrals,Personel Referansı,
Employee Responsible ,Personel Sorumluluğu,
Employee Retained,Personel Detayları,
Employee Separation,Personel Ayrılığı,
Employee Separation Template,Çalışan Ayırma Şablonu,
Employee Settings,Personel Ayarları,
Employee Skill,Personel Yetkinliği,
Employee Skill Map,Personel Yetkinlik Matrisi,
Employee Skills,Personel Yetkinlikleri,
Employee Status,Personel Durumu,
Employee Tax Exemption Category,Çalışan Vergisi İstisnası Kategorisi,
Employee Tax Exemption Declaration,Çalışan Vergisi İstisnası Beyanı,
Employee Tax Exemption Declaration Category,Çalışan Vergisi İstisna Beyannamesi Kategorisi,
Employee Tax Exemption Proof Submission,Çalışan Vergi Muafiyeti Proof Sunumu,
Employee Tax Exemption Proof Submission Detail,Çalışan Vergi Muafiyeti Prova Gönderme Detayı,
Employee Tax Exemption Sub Category,Çalışan Vergi Muafiyeti Alt Kategorisi,
Employee Training,çalışan eğitim,
Employee Transfer,Personel Transferi,
Employee Transfer Detail,Transfer Detayları,
Employee Transfer Details,Personel Transfer Detayları,
Employee name,Personel Adı,
Employee records are created using the selected option,Personel kayıtları seçilen ayara göre oluşturulacaktır,
Employee {0} already has an active Shift {1}: {2} that overlaps within this period.,"Personel {0}, bu dönem içinde çakışan aktif bir Vardiyaya ({1}: {2}) zaten sahip",
Employee {0} has already applied for Shift {1}: {2} that overlaps within this period,"Personel {0} , bu dönem içinde çakışan {1}: {2} vardiyası için zaten başvuruda bulunmuştur",
Employee {0} has no maximum benefit amount,{0} çalışanının maksimum fayda miktarı yok,
Employee {0} is not active or does not exist,Personel {0} aktif değil veya yok,
Employee {0} is on Leave on {1},"Personel {0}, {1} tarihinde izinli",
Employee {0} not found in Training Event Participants.,{0} isimli Personel Eğitim Katılımcılarında bulunamadı.,
Employee {0} on Half day on {1},"Personel {0}, {1} tarihinde yarım gün çalışacak",
Employees,Personeller,
Employees HTML,Personeller HTML,
Employees without Goals: {0},Hedefi Bulunmayan Personeller: {0},
Employees working on a holiday,Tatilde Çalışan Personeller,
Employment Type,Çalışma Türü,
Enable Auto Attendance,Otomatik Devamlılığı Etkinleştir,
Enabled,Etkin,
Encashment,Paraya çevir,
Encashment Amount,Muhafaza Tutarı,
Encashment Date,Çıkış Ödemesi Tarihi,
Encrypt Salary Slips in Emails,E-postalardaki Maaş Notlarını Şifrele,
End,Bitir,
End Date,Bitiş Tarihi,
End Date cannot be before Start Date,"Bitiş Tarihi, Başlangıç Tarihi'nden önce olamaz",
End Time,Bitiş Zamanı,
End date: {0},Bitiş tarihi: {0},
End time cannot be before start time,Bitiş saati başlangıç saatinden önce olamaz,
Enter the Standard Working Hours for a normal work day. These hours will be used in calculations of reports such as Employee Hours Utilization and Project Profitability analysis.,Normal bir iş günü için Standart Çalışma Saatlerini girin. Bu saatler Çalışan Saat Kullanımı ve Proje Karlılığı analizi gibi raporların hesaplanmasında kullanılacaktır.,
Enter the number of leaves you want to allocate for the period.,Dönem için tahsis etmek istediğiniz izin sayısını girin.,
Error,Hata,
Error Log,Hata Günlüğü,
Error Message,Hata Mesajı,
Error in formula or condition,Formülde veya koşulda hata var,
Error in formula or condition: {0} in Income Tax Slab,Formül veya koşulda hata: Gelir Vergisi Diliminde {0},
Error in some rows,Bazı satırlarda hata var,
Error while evaluating the {doctype} {doclink} at row {row_id}. <br><br> <b>Error:</b> {error} <br><br> <b>Hint:</b> {description},{row_id}satırında {doctype} {doclink} değerlendirilirken hata oluştu. <br><br> <b>Hata:</b> {error} <br><br> <b>İpucu:</b> {description},
Estimated Cost Per Position,Pozisyon Başına Tahmini Maliyet,
Evaluation,Değerlendirme,
Evaluation Date,Değerlendirme Tarihi,
Evaluation Method cannot be changed as there are existing appraisals created for this cycle,Değerlendirme Yöntemi değiştirilemez çünkü bu döngü için oluşturulmuş mevcut değerlendirmeler vardır,
Event Details,Etkinlik Detayları,
Event Link,Etkinlik Bağlantısı,
Event Location,Etkinlik Yeri,
Event Name,Etkinlik Adı,
Event Status,Etkinlik Durumu,
Every 2 Weeks,Her 2 Haftada Bir,
Every 3 Weeks,Her 3 Haftada Bir,
Every 4 Weeks,Her 4 Haftada Bir,
Every Valid Check-in and Check-out,Her yürütme Giriş ve Çıkış,
Every Week,Her Hafta,
"Everyone, let’s congratulate them on their work anniversary!",Çalışma arkadaşımızı tebrik edebilirsiniz.,
"Everyone, let’s congratulate {0} on their birthday.",Çalışma arkadaşlarınız {0} isimli personelin doğum gününü kutlamasını hatırlatabilirsiniz.,
Exam,Sınav,
Exchange Rate,Döviz Kuru,
Exchange Rate cannot be zero.,Döviz Kuru sıfır olamaz.,
Exclude Holidays,Tatilleri Hariç Tut,
Exempted from Income Tax,Gelir Vergisinden Muaf,
Exemption Category,Muafiyet Kategorisi,
Exemption Sub Category,Muafiyet Alt Kategorisi,
Existing Record,Mevcut Kayıt,
Exit Confirmed,Çıkış Onayı,
Exit Details,Çıkış Detayları,
Exit Interview,Çıkış Görüşmesi,
Exit Interview Pending,Çıkış Görüşmesi Bekleniyor,
Exit Interview Summary,Ayrılma Görüşmesi Özeti,
Exit Interview {0} already exists for Employee: {1},Çıkış Görüşmesi {0} zaten Personel için mevcut: {1},
Exit Questionnaire,Çıkış Soruları,
Exit Questionnaire Notification,Çıkış Görüşmesi Bildirimi,
Exit Questionnaire Notification Template,Çıkış Mülakatı Bildirim Şablonu,
Exit Questionnaire Pending,Çıkış Mülakatı Bekleniyor,
Exit Questionnaire Web Form,Çıkış Mülakatı Web Formu,
Expand All,Tümünü Genişlet,
Expected Average Rating,Beklenen Ortalama Derecelendirme,
Expected By,Beklenen Zaman,
Expected Compensation,Tahmini Maaş,
Expected Skill Set,Gerekli Beceriler,
Expected Skillset,Gerekli Beceriler,
Expense,Gider,
Expense Account,Gider Hesabı,
Expense Approver,Harcama Onaylayıcısı,
Expense Approver Mandatory In Expense Claim,Harcama Talebinde Onaylayıcı Zorunlu Olsun,
Expense Claim,Harcama Talebi,
Expense Claim Account,Gider Talep Hesabı,
Expense Claim Advance,Gider Talep İlerlemesi,
Expense Claim Detail,Gideri Talebi Detayı,
Expense Claim Type,Gideri Talebi Türü,
Expense Claim for Vehicle Log {0},Araç girişi için Gider Talebi {0},
Expense Claim {0} already exists for the Vehicle Log,Gider Talebi {0} zaten Araç girişi için var,
Expense Claims,Harcama Talepleri,
Expense Date,Harcama Tarihi,
Expense Proof,Gidermek,
Expense Taxes and Charges,Gider Vergileri ve Masrafları,
Expense Type,Gider Türü,
Expenses,Harcamalar,
Expenses & Advances,Harcamalar & Avanslar,
Expire Allocation,Tahsisin Sona Ermesi,
Expire Carry Forwarded Leaves (Days),Devredilen İzinlerin Sona Ermesi (Gün),
Expired,Süresi Doldu,
Expired Leave(s),Süresi Dolan İzinler,
Expired Leaves,Son kullanma tarihi geçmiş izinler,
Explanation,Açıklamalar,
Export,Dışarı Aktar,
Exporting...,Dışa Aktarılıyor...,
Failed,Başarısız,
Failed to create/submit {0} for employees:,Personeller için {0} oluşturulamadı/gönderilemedi:,
Failed to delete defaults for country {0}.,{0} ülkesinin varsayılanları silinemedi.,
Failed to download Salary Slip PDF,Maaş Bordrosu PDF olarak indirilemedi,
Failed to send the Interview Reschedule notification. Please configure your email account.,Mülakat Yeniden Planlama bildirimi gönderilemedi. Lütfen e-posta hesabınızı yapılandırın.,
Failed to setup defaults for country {0}.,Ülke için varsayılanlar ayarlanamadı {0}.,
Failed to submit some leave policy assignments:,Bazı izin politikası atamaları gönderilemedi:,
Failed to update the Job Applicant status,İş Başvurusu Durumu güncellenemedi,
Failed to {0} {1} for employees:,Personeller için {0} {1} başarısız oldu:,
Failure,Başarısız,
Failure Details,Arıza Detayları,
Feb,Şubat,
Feedback,Geri Bildirim,
Feedback Count,Geri Bildirim Sayısı,
Feedback HTML,Geri bildirim HTML,
Feedback Ratings,Geri Bildirim Puanı,
Feedback Reminder Notification Template,Geri Bildirim Hatırlatma Bildirim Şablonu,
Feedback Score,Geri Bildirim Puanı,
Feedback Submitted,Geri Bildirim Alındı,
Feedback Summary,Geri Bildirim Özeti,
Feedback already submitted for the Interview {0}. Please cancel the previous Interview Feedback {1} to continue.,Mülakat için geri bildirim gönderildi {0}. Devam etmek için lütfen önceki Mülakat Geri Bildirimini {1} iptal edin.,
Feedback {0} added successfully,Geri bildirim {0} başarıyla eklendi,
Fetch Geolocation,Coğrafi Konumu Getir,
Fetch Shift,Vardiyayı Getir,
Fetch Shifts,Vardiyaları Getir,
Fetching Employees,Personelleri Getir,
Fetching Shift,Vardiya Getiriliyor,
Fetching your geolocation,Coğrafi konumunuz getiriliyor,
Field Name,Alan Adı,
File Preview,Dosya Önizlemesi,
Fill the form and save it,Form doldurucu ve denetleyicileri,
Filled,Dolduruldu,
Filter Based On,Şuna Göre Filtrele,
Filter Employees,Personeli Filtrele,
Filter List,Filtre Listesi,
Filters,Filtreler,
Final Decision,Son Karar,
Final Score,Final Puanı,
Final Score Formula,Nihai Puan Formülü,
First Check-in and Last Check-out,İlk Check-in ve Oğul Check-out,
First Day,İlk Gün,
First Name ,Adı ,
Fiscal Year,Mali Yıl,
Fiscal Year {0} not found,Mali Yıl {0} bulunamadı,
Fleet Manager,Filo Yöneticisi,
Flexible Benefits,Esnek Faydalar,
Flight,uçuş,
Follow via Email,E-Posta ile Takip Et,
Food,Yiyecek Grupları,
For Designation ,Görev Tanımı,
For Employee,Personel,
Formula,Formül,
Fortnightly,Onbeş Günde Bir,
Fraction of Daily Salary for Half Day,Yarım Gün Günlük Maaş Kesri,
Fractional Cost,Kesirli Maliyet,
Frappe HR,Frappe HR,
Frappe Support,Frappe Desteği,
Frequency,Sıklık,
Friday,Cuma,
From,Gönderen,
From Amount,Miktardan,
From Date,Başlangıç Tarihi,
From Date cannot be greater than To Date,Başlangıç Tarihi Bitiş Tarihinden büyük olamaz,
From Date must come before To Date,Başlangıç Tarihi Bitiş Tarihinden önce olmalıdır,
From Date {0} cannot be after employee's relieving Date {1},{0} personelden çalışanın masrafından sonra tarih olamaz {1},
From Date {0} cannot be before employee's joining Date {1},{0} personelinin çalışanlardan {1} yayınlanmasından önce olamaz.,
From Employee,Talep Eden Personel,
From Time,Başlangıç Zamanı,
From User,Kullanıcıdan,
From date can not be less than employee's joining date,"Başlangıç elde etmek, çalışanın birleştirme yöntemleri daha az olamaz",
From date can not be less than employee's joining date.,İşçinin işe giriş yükünün önceki tarihi olamaz.,
"From here, you can enable encashment for the balance leaves.",Buradan izinlerin paraya çevrilmesini aktif hale getirebilirsiniz.,
Fuchsia,Fuşya,
Fuel Expense,Yakıt Gideri,
Fuel Expenses,Yakıt Giderleri,
Fuel Price,Yakıt Fiyatı,
Fuel Qty,Yakıt Adet,
Full Name,Tam Adı,
Full and Final Statement,Tam ve Nihai Açıklama,
Full-time,tam mesai,
Fully Sponsored,tamamen Sponsorlu,
Funded Amount,Fonlanan Tutar,
Future dates not allowed,Gelecek tarihlere izin verilmiyor,
Gender,Cinsiyeti,
Geolocation,Coğrafi Konum,
Geolocation Error,Coğrafi Konum Hatası,
Geolocation is not supported by your current browser,"Coğrafi konum, mevcut tarayıcınız tarafından desteklenmiyor",
Get Details From Declaration,Açıklamadan Detaylar Alın,
Get Employees,Çalışanları Al,
Get Job Requisitions,İş Talep Formlarını Getir,
Get Template,Şablonu Getir,
Gluten Free,glütensiz,
Goal,Hedef,
Goal Completion (%),Hedef Tamamlama (%),
Goal Score,Hedef Puanı,
Goal Score (%),Hedef Puanı (%),
Goal Score (weighted),Hedef Puanı (Ağırlıklı),
Goal progress percentage cannot be more than 100.,Hedef ilerleme yüzdesi 100'den fazla olamaz.,
Goal updated successfully,Hedef başarıyla güncellendi,
Goals,Hedefler,
Goals updated successfully,Hedefler başarıyla güncellendi,
Grade,Ünvan,
Grand Total,Genel Toplam,
Green,Yeşil,
Grievance Details,Şikayet Ayrıntıları,
Grievance Type,Şikayet Türü,
Gross Pay,Brüt Ödeme,
Gross Pay (Company Currency),Brüt Ücret (Şirket Para Birimi),
Gross Year To Date(Company Currency),Yılbaşından Bugüne Brüt (Şirket Para Birimi),
Group,Grup,
Group By,Grup,
HR,İnsan Kaynakları,
HR & Payroll,Bordro,
HR & Payroll Settings,İnsan Kaynakları & Bordro Ayarları,
HR Manager,İnsan Kaynakları Müdürü,
HR Settings,İnsan Kaynakları Ayarları,
HR User,İnsan Kaynakları Kullanıcısı,
HRMS,İKYS,
Half Day,Yarım Gün,
Half Day Date,Yarım Gün Tarih,
Half Day Date is mandatory,Yarım Gün Tarih cezaları,
Half Day Date should be between From Date and To Date,Yarım Gün Tarih Tarihinden ve Tarihi arasında olmalıdır,
Half Day Date should be in between Work From Date and Work End Date,"Yarım Gün Tarih, İş Başlangıç Tarihi ile İş Bitiş Tarihi arasında olmalıdır.",
Half Day Records,Yarım Gün Kayıtları,
Half Yearly,Yarım Yıllık,
Half day date should be in between from date and to date,"Yarım günlük tarih, başlangıç ile bitiş tarihi arasında olmalıdır",
Half-Yearly,6 Aylık,
Has Certificate,Sertifikası Var,
Health Insurance,Sağlık Sigortası,
Health Insurance Name,Sağlık Sigortası İsmi,
Health Insurance No,Sağlık Sigortası No,
Health Insurance Provider,Sağlık Sigortası Sağlayıcısı,
Hello,Merhaba,
Help,Yardım,
Hey {}! This email is to remind you about the upcoming holidays.,Merhaba {}! Bu e-posta size yaklaşan tatilleri hatırlatmak içindir gönderilmiştir.,
Hiring Count,Başlayan,
Hiring Settings,İşe Alma Ayarları,
Hold,Beklemede,
Holiday,Tatil,
Holiday List,Tatil Listesi,
Holiday List for Optional Leave,İsteğe Bağlı İzin İçin Tatil Listesi,
Holidays,Tatiller,
Holidays this Month.,Bu Ayın Tatilleri.,
Holidays this Week.,Bu Haftanın Tatilleri.,
Home,Ana Sayfa,
Hour Rate,Saatlik Ücret,
Hour Rate (Company Currency),Saatlik Ücreti,
Hours,Saat,
House rent paid days overlapping with {0},Konut kirası {0} ile örtüşen günler ödedi,
House rented dates required for exemption calculation,Muafiyet hesaplaması için gerekli ev kiralama masrafları,
House rented dates should be atleast 15 days apart,Kiralanan kiralık evlerin en az 15 gün ara olması gerekmektedir.,
IFSC,IFSC,
IFSC Code,IFSC Kodu,
IN,GİRİŞ,
Identification Document Number,Kimlik Belgesi Numarası,
Identification Document Type,Kimlik Belgesi Türü,
"If checked, hides and disables Rounded Total field in Salary Slips","İşaretlenirse, Maaş Fişlerindeki Yuvarlatılmış Toplam oda gizler ve devre dışı bırakır",
"If checked, the full amount will be deducted from taxable income before calculating income tax without any declaration or proof submission.","İşaretliyse, tutarın tamamı, herhangi bir beyan veya kanıt sunmaktan gelir vergisi hesabından önce vergiye tabi gelirden düşülecektir.",
"If enabled, Tax Exemption Declaration will be considered for income tax calculation.","Etkinleştirilirse, Vergi Muafiyeti Beyanı, gelir vergisi hesaplaması için dikkate alınması.",
"If enabled, deducts payment days for absent attendance on holidays. By default, holidays are considered as paid","Etkinleştirilirse, tatil günlerinde devamsızlık için ödeme günlerini düşer. Varsayılan olarak, tatiller ücretli olarak kabul edilir",
"If enabled, the component will be considered in the Income Tax Deductions report",Bu bileşen Gelir Vergisi Kesintileri raporunda dikkate alınacaktır,
"If enabled, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ","Etkinleştirilirse, bu bileşende belirtilen veya hesaplanan değer kazançlara veya kesintilere katkıda bulunmayacaktır. Ancak, değeri eklenebilen veya düşülebilen diğer bileşenler tarafından referans alınabilir. ",
"If not checked, the list will have to be added to each Department where it has to be applied.","İşaretliyse, listelenmesi gereken her Departmana eklenmelidir",
"If selected, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ","Seçilirse, bu bilgiler içinde belirtilen veya hesaplanan değer kazancı veya kesintilere katılmaz. Bununla birlikte, bu değer, eklenebilecek veya düşülebilecek diğer verim tarafından referans alınır.",
"If set, the job opening will be closed automatically after this date",İş ilanı bu tarihten sonra otomatik olarak kapatılacaktır,
Import Attendance,Devamlılıkları İçeri Aktar,
Import Log,Günlüğü İçe Aktar,
Import Successful,İçeri Aktarma Başarılı,
Importing {0} of {1},{0} / {1} İçe Aktarılıyor,
In Process,İşlemde,
In Progress,İşlemde,
In Time,Zamanında,
"In case of any error during this background process, the system will add a comment about the error on this Payroll Entry and revert to the Submitted status","Bu arka plan işlemi sırasında herhangi bir hata olması durumunda, sistem bu Bordro Girişine hata hakkında bir yorum ekleyecek ve Gönderildi durumuna geri dönecektir.",
Inactive,Pasif,
Incentive,Teşvik,
Incentive Amount,Teşvik Tutarı,
Incentives,Teşfikler,
Include Holidays,Tatilleri Dahil Et,
Include holidays in Total no. of Working Days,Çalışma günlerinin toplam sayısı ile tatilleri dahil edin,
Include holidays within leaves as leaves,Tatilleri izinlere izin olarak dahil et,
Income Source,Gelir Kaynağı,
Income Tax Amount,Gelir Vergisi Tutarı,
Income Tax Component,Gelir Vergisi Bileşenleri,
Income Tax Computation,Gelir Vergisi Hesaplaması,
Income Tax Deductions,Gelir Vergisi Kesintileri,
Income Tax Slab,Gelir Vergisi Levhası,
Income Tax Slab Other Charges,Gelir Vergisi Levhası Diğer Masraflar,
Income Tax Slab must be effective on or before Payroll Period Start Date: {0},"Gelir Vergisi Levhası, Bordro Dönemi Başlangıç Tarihi: {0}",
Income Tax Slab not set in Salary Structure Assignment: {0},"Gelir Vergisi Levhası, Maaş Yapısı Atamasında belirlenmemiş: {0}",
Income Tax Slab: {0} is disabled,Gelir Vergisi Levhası: {0} devre dışı bırakıldı,
Income from Other Sources,Diğer Kaynaklardan Elde Edilen Gelir,
Inspection,Muayene,
Interest,İlgi Alanı,
Interest Amount,Faiz Tutarı,
Interest Income Account,Faiz Geliri Hesabı,
Intermediate,Orta,
Intern,Stajyer,
International,Uluslararası,
Internet,Online Eğitim,
Interview,Görüşme,
Interview Detail,Mülakat Detayı,
Interview Details,Mülakat Detayları,
Interview Feedback,Görüşme Geri Bildirimi,
Interview Feedback Reminder,Mülakat Geri Bildirim Hatırlatıcısı,
Interview Feedback {0} submitted successfully,Mülakat Geri Bildirimi {0} başarıyla gönderildi,
Interview Not Rescheduled,Görüşme Yeniden Planlanmadı,
Interview Reminder,Mülakat Hatırlatıcı,
Interview Reminder Notification Template,Mülakat Hatırlatma Bildirim Şablonu,
Interview Rescheduled successfully,Mülakat Başarıyla Yeniden Planlandı,
Interview Round,Karar Görüşmesi,
Interview Round {0} is only applicable for the Designation {1},Mülakat Turu {0} yalnızca {1} Pozisyonu için geçerlidir,
Interview Round {0} is only for Designation {1}. Job Applicant has applied for the role {2},"Mülakat Turu {0} yalnızca {1} Pozisyonu için geçerlidir. İş başvurusunda bulunan aday, {2} rolüne başvurmuştur",
Interview Scheduled Date,Planlanan Mülakat Tarihi,
Interview Status,Mülakat Durumu,
Interview Summary,Görüşme Özeti,
Interview Type,Görüşme Türü,
Interview: {0} Rescheduled,Mülakat: {0} Yeniden Planlandı,
Interviewer,Görüşmeci,
Interviewers,Görüşmeyi Yapanlar,
Introduction,Tanıtım/Giriş,
Invalid,Geçersiz,
Invalid Action,Geçersiz Eylem,
Invalid Additional Salary,Geçersiz Ek Maaş,
Invalid Cost Center,Geçersiz Maliyet Merkezi,
Invalid Payroll Payable Account. The account currency must be {0} or {1},Geçersiz Bordro Borç Hesabı. Hesap para birimi {0} veya {1} olmalıdır.,
Investigated,Araştırıldı,
Investigation Details,İnceleme Detayları,
Invited,Davet Edildi,
Invoice Ref,Fatura Ref,
Is Active,Aktif,
Is Applicable for Referral Bonus,Referans Bonusu Uygulanabilir,
Is Carry Forward,İleriye Dönük,
Is Compensatory,Telafi,
Is Compensatory Leave,Telafi İzni,
Is Default,Varsayılan,
Is Earned Leave,Kazanılmış İzin,
Is Expired,süresi doldu,
Is Flexible Benefit,Esnek Fayda,
Is Group,Grup,
Is Income Tax Component,Gelir Vergisi Bileşenleri,
Is Leave Without Pay,Ücretsiz İzin,
Is Mandatory,Zorunlu,
Is Optional Leave,İsteğe Bağlı İzin,
Is Paid,Ödendi,
Is Partially Paid Leave,Kısmi Ücretli İzin,
Is Recurring,Yinelenen,
Is Tax Applicable,Vergi Uygulanabilir,
Jan,Ocak,
Job Applicant,İş Başvurusu,
Job Applicant Source,İş Başvurusu Kaynağı,
Job Applicants are not allowed to appear twice for the same Interview round. Interview {0} already scheduled for Job Applicant {1},İş Başvurusu Yapanların aynı Mülakat turuna iki kez katılmalarına izin verilmez. Mülakat {0} İş Başvurusu Yapan için zaten planlanmıştır {1},
Job Application Route,İş Başvuru Yolu,
Job Description,İş Tanımı,
Job Offer,İş Teklifi,
Job Offer Term,İş Teklifi Süresi,
Job Offer Term Template,İş Teklifi Şartları Şablonu,
Job Offer Terms,İş Teklifi Şartları,
Job Offer status,İş Teklifi durumu,
Job Offer: {0} is already for Job Applicant: {1},"İş Teklifi: {0}, İş Başvurusu Sahibi için zaten: {1}",
Job Opening,İş İlanı,
Job Openings for the designation {0} are already open or the hiring is complete as per the Staffing Plan {1},{0} pozisyonu için iş ilanları zaten açık ya da İstihdam Planı {1} doğrultusunda işe alım tamamlanmıştır,
Job Requisition,İşe Alım Talebi,
Job Requisition {0} has been associated with Job Opening {1},İşe Alım Talebi {0} Pozisyon Açıklığı {1} ile ilişkilendirilmiştir,
Job Title,İş İlanı Başlığı,
"Job profile, qualifications required etc.","İş tanımı, gerekli nitelikler vb.",
Joining Date,birleştirme tarihi,
Journal Entry,Defter Girişi,
July,Temmuz,
June,Haziran,
KRA,KRA,
Key Performance Area,Anahtar Performans Alanı,
Key Responsibility Area,Anahtar Sorumluluk Alanı,
Keyboard Shortcuts,Klavye Kısayolları,
Last Day,Son Gün,
Last Known Successful Sync of Employee Checkin. Reset this only if you are sure that all Logs are synced from all the locations. Please don't modify this if you are unsure.,"Çalışan Checkin En Son Başarılı Başarılı Senkronizasyonu. Bunu, yalnızca Kayıtların tüm konumlardan entegre olarak kendinizden eminseniz sıfırlayın. Emin değilseniz lütfen bunu değiştirmeyin.",
Last Name,Soyadı,
Last Sync of Checkin,Kontrolün Son Senkronizasyonu,
Late Entry,Geç giriş,
Late Entry Grace Period,Geç Giriş Grace Dönemi,
Latitude,Enlem,
Leave,Ayrılmak,
Leave Allocation,İzin Tahsisi,
Leave Allocations,Tahsisleri Bırak,
Leave Application,İzin Formu,
Leave Application period cannot be across two non-consecutive leave allocations {0} and {1}.,"İzin başvuru süresi, ardışık olmayan iki farklı izin tahsisi {0} ve {1} arasında olamaz.",
Leave Approval Notification,İzin Onay Bildirimi,
Leave Approval Notification Template,İzin Onay Bildirimi Şablonu,
Leave Approver,İzni Onaylayan,
Leave Approver Mandatory In Leave Application,İzin Başvurusunda Onaylayıcı Zorunlu Olsun,
Leave Approver Name,Onaylayan Adı bırak,
Leave Balance,İzin Bakiyesi,
Leave Balance Before Application,Uygulamadan Önce Kalan İzin,
Leave Block List,Bloklu İzin Listesi,
Leave Block List Allow,İzin engel listesini sürdürür,
Leave Block List Allowed,Müsaade edilen izin engel listesi,
Leave Block List Date,izin engel listesi tarihi,
Leave Block List Dates,izin engel listesi süreleri,
Leave Block List Name,izin engel listesi adı,
Leave Blocked,İzin Engellendi,
