Interview Detail,Bewerbungsgesprächsdetail,
Interview Details,Gesprächsdetails,
Interview Feedback,Feedback zum Bewerbungsgespräch,
Interview Reminder Notification Template,Vorlage für Erinnerungsbenachrichtigung an Bewerbungsgespräch,
Interview Round,Bewerbungsgesprächsrunde,
Interview Summary,Zusammenfassung des Bewerbungsgesprächs,
Interview Type,Bewerbungsgesprächstyp,
Interviewer,Befrager,
Interviewers,Befrager,
Introduction,Einleitung,
Invalid,Ungültig,
Investigated,Untersucht,
Investigation Details,Untersuchungsdetails,
Invited,Eingeladen,
Invoice Ref,Rechnung Ref,
Is Active,Ist aktiv(iert),
Is Applicable for Referral Bonus,Gilt für Empfehlungsbonus,
Is Carry Forward,Ist Übertrag,
Is Compensatory,Ist kompensatorisch,
Is Default,Ist Standard,
Is Earned Leave,Ist verdiente Abwesenheit,
Is Expired,Ist abgelaufen,
Is Flexible Benefit,Ist flexibler Nutzen,
Is Group,Ist Gruppe,
Is Income Tax Component,Ist Einkommensteuerkomponente,
Is Leave Without Pay,Ist unbezahlte Abwesenheit,
Is Mandatory,Ist obligatorisch,
Is Optional Leave,Ist optional,
Is Paid,Ist bezahlt,
Is Partially Paid Leave,Ist teilweise bezahlt,
Is Recurring,Wiederholt sich,
Is Recurring Additional Salary,Ist wiederkehrendes Zusatzgehalt,
Is Salary Released,Gehalt freigegeben,
Is Salary Withheld,Gehalt zurückgehalten,
Is Tax Applicable,Ist steuerpflichtig,
Job Applicant,Bewerber,
Job Applicant Source,Bewerber-Quelle,
Job Description,Tätigkeitsbeschreibung,
Job Offer,Jobangebot,
Job Offer Term,Bewerbungsfrist (?),
Job Offer Terms,Stellenangebot Bedingungen,
Job Opening,Stellenausschreibung,
Job Requisition,Stellengesuch,
Job Title,Stellenbezeichnung,
"Job profile, qualifications required etc.","Stellenbeschreibung, erforderliche Qualifikationen usw.",
Joining Date,Beitrittsdatum,
Journal Entry,Buchungssatz,
KRA,KRA,
KRA Evaluation Method,KRA-Bewertungsmethode,
KRA vs Goals,KRA vs. Ziele,
KRAs,KRAs,
Key Performance Area,Entscheidender Leistungsbereich,
Key Responsibility Area,Entscheidender Verantwortungsbereich,
Key Result Area,Key Result Area,
Keyboard Shortcuts,Tastaturkürzel,
Last Day,Letzter Tag,
Last Known Successful Sync of Employee Checkin. Reset this only if you are sure that all Logs are synced from all the locations. Please don't modify this if you are unsure.,"Letzte bekannte erfolgreiche Synchronisierung des Eincheckens von Mitarbeitern. Setzen Sie dies nur zurück, wenn Sie sicher sind, dass alle Protokolle von allen Speicherorten synchronisiert wurden. Bitte ändern Sie dies nicht, wenn Sie sich nicht sicher sind.",
Last Name,Nachname,
Last Odometer Value ,Letzter Kilometerzählerstand ,
Last Sync of Checkin,Letzte Synchronisierung des Eincheckens,
Late Entry,Späte Einreise,
Late Entry Grace Period,Nachfrist,
Latitude,Breite,
Leave,Verlassen,
Leave Allocation,Abwesenheitskontingent,
Leave Allocations,Abwesenheitskontingente,
Leave Application,Urlaubsantrag,
Leave Approval Notification Template,Email-Vorlage für Benachrichtigung über neuen Urlaubsantrag,
Leave Approver,Abwesenheitsgenehmiger,
Leave Approver Mandatory In Leave Application,Berechtigungsauslöser in Abwesenheitsanwendung auslassen,
Leave Approver Name,Name des Abwesenheitsgenehmigers,
Leave Balance,Abwesenheitssaldo,
Leave Balance Before Application,Abwesenheitssaldo vor Antrag,
Leave Block List,Urlaubssperrenliste,
Leave Block List Allow,Urlaubssperrenliste zulassen,
Leave Block List Allowed,Urlaubssperrenliste zugelassen,
Leave Block List Date,Urlaubssperrenliste Datum,
Leave Block List Dates,Urlaubssperrenliste Termine,
Leave Block List Name,Name der Urlaubssperrenliste,
Leave Control Panel,Urlaubsverwaltung,
Leave Details,Abwesenheiten Details,
Leave Encashment,Einlösung gewähren,
Leave Encashment Amount Per Day,Hinterlegen Sie den Einzahlungsbetrag pro Tag,
Leave Ledger,Abwesenheitsbuch,
Leave Ledger Entry,Ledger-Eintrag verlassen,
Leave Period,Urlaubszeitraum,
Leave Policy,Urlaubsrichtlinie,
Leave Policy Assignment,Abwesenheitsrichtlinien Zuordnung,
Leave Policy Detail,Urlaubsrichtliniendetail,
Leave Policy Details,Urlaubsrichtliniendetails,
Leave Status Notification Template,Email-Vorlage für Statusänderung eines Urlaubsantrags,
Leave Type,Abwesenheitstyp,
Leave Type Name,Bezeichnung der Abwesenheit,
Leave Without Pay,Unbezahlter Urlaub,
Leave and Expense Claim Settings,Einstellungen für Abwesenheiten und Auslagenabrechnungen,
Leave(s) Pending Approval,Urlaubstage zur Genehmigung ausstehend,
Leaves,Abwesenheiten,
Leaves Allocated,Zugeordnete Abwesenheiten,
Left,Entlassen,
Letter Head,Briefkopf,
Level,Ebene,
License Plate,Nummernschild,
Lime,Limette,
Link the cycle and tag KRA to your goal to update the appraisal's goal score based on the goal progress,"Verknüpfen Sie den Zyklus und markieren Sie das KRA mit Ihrem Ziel, um den Zielwert der Beurteilung auf der Grundlage des Zielfortschritts zu aktualisieren",
Loan,Darlehen,
Loan Account,Darlehenskonto,
Loan Product,Darlehensprodukt,
Loan Repayment Entry,Kreditrückzahlungseintrag,
Location,Ort,
Location / Device ID,Standort / Geräte-ID,
Location Name,Standortname,
Lodging Required,Unterkunft erforderlich,
Log Type,Protokolltyp,
Log out,Abmelden,
Longitude,Längengrad,
Lower Range,Unterer Bereich,
Make,Erstellen,
Manual,Manuell,
Manual Rating,Manuelle Bewertung,
Mark Auto Attendance on Holidays,Automatische Anwesenheit an arbeitsfreien Tagen markieren,
Mark attendance based on 'Employee Checkin' for Employees assigned to this shift.,"Markieren Sie die Anwesenheit basierend auf dem &quot;Einchecken von Mitarbeitern&quot; für Mitarbeiter, die dieser Schicht zugeordnet sind.",
Marked Attendance,Marked Teilnahme,
Marked Attendance HTML,Marked Teilnahme HTML,
Max Amount Eligible,Maximal zulässiger Betrag,
Max Benefit Amount,Max. Leistungsbetrag,
Max Benefit Amount (Yearly),Max Nutzbetrag (jährlich),
Max Benefits (Amount),Max Vorteile (Betrag),
Max Benefits (Yearly),Max Vorteile (jährlich),
Max Exemption Amount,Maximaler Ausnahmebetrag,
Max Taxable Income,Max steuerpflichtiges Einkommen,
Max working hours against Timesheet,Max Arbeitszeit gegen Stundenzettel,
Maximum Carry Forwarded Leaves,Maximale Anzahl übertragener Abwesenheiten,
Maximum Consecutive Leaves Allowed,Maximal erlaubte aufeinanderfolgende Abwesenheiten,
Maximum Encashable Leaves,Maximal auszahlbare Abwesenheiten,
Maximum Exempted Amount,Maximal freigestellter Betrag,
Maximum Exemption Amount,Maximaler Ausnahmebetrag,
Meal Preference,Mahlzeit Präferenz,
Message,Nachricht,
Mileage,Kilometerstand,
Min Taxable Income,Min steuerpflichtiges Einkommen,
Minimum Year for Gratuity,Mindestjahr für die Abfindung,
Mode Of Payment,Zahlungsweise,
Mode of Payment,Zahlungsweise,
Mode of Travel,Art des Reisens,
Model,Modell,
Month,Monat,
Month To Date,Laufender Monat,
Month To Date(Company Currency),Laufender Monat (Unternehmenswährung),
Monthly,Monatlich,
Monthly Attendance Sheet,Monatliche Anwesenheitsliste,
More Info,Weitere Informationen,
Name,Name,
Name of Organizer,Name des Veranstalters,
Naming Series,Nummernkreis,
Net Pay,Nettolohn,
Net Pay (Company Currency),Nettogehalt (Währung des Unternehmens),
Net Pay Info,Infos zum Nettogehalt,
New,Neu,
New Company,Neues Unternehmen,
New Employee ID,Neue Mitarbeiter-ID,
New Leaves Allocated,Neue Urlaubszuordnung,
New Leaves Allocated (In Days),Neue Urlaubszuordnung (in Tagen),
New shift assignments will be created after this date.,Neue Schichtzuweisungen werden nach diesem Datum erstellt.,
No,Nein,
No of. Positions,Anzahl Stellen,
Non Diary,Nicht Tagebuch,
Non Taxable Earnings,Nicht steuerpflichtiges Einkommen,
Non-Encashable Leaves,Nicht-auszahlbarer Urlaub,
Non-Vegetarian,Kein Vegetarier,
Not Started,Nicht begonnen,
Note: Shift will not be overwritten in existing attendance records,Hinweis: Die Schicht wird in vorhandenen Anwesenheitsdatensätzen nicht überschrieben,
Notes,Anmerkungen,
Notify users by email,Benutzer per E-Mail benachrichtigen,
Number Of Employees,Anzahl Angestellter,
Number Of Positions,Anzahl der Positionen,
Number of Withholding Cycles,Anzahl der Einbehaltungszyklen,
Number of leaves eligible for encashment based on leave type settings,"Anzahl der Abwesenheiten, die für die Einlösung in Frage kommen, basierend auf den Einstellungen der Abwesenheitsart",
OUT,AUS,
Obtained Average Rating,Erreichte durchschnittliche Bewertung,
Odometer Reading,Tachostand,
Off-shift,Außerhalb der Schicht,
Offer Date,Angebotsdatum,
Offer Term,Angebotsfrist,
Offer Terms,Angebotsbedingungen,
Old Parent,Alte übergeordnetes Element,
On Duty,Im Dienst,
On Hold,Zurückgestellt,
On Leave,Im Urlaub,
Onboarding Activities,Onboarding-Aktivitäten,
Onboarding Begins On,Das Onboarding beginnt am,
Only Tax Impact (Cannot Claim But Part of Taxable Income),Nur Steuerauswirkungen (Anspruch auf einen Teil des zu versteuernden Einkommens),
Open,Offen,
Open & Approved,Offen & Genehmigt,
Opening Balances,Eröffnungssaldo,
Orange,Orange,
Organizational Chart,Organigramm,
Other Details,Andere Details,
Other Settings,Weitere Einstellungen,
Other Taxes and Charges,Sonstige Steuern und Abgaben,
Out of 5,Von 5,
Overview,Übersicht,
Overwrite Salary Structure Amount,Gehaltsstruktur überschreiben,
Owned,Besitzt,
PWA Notification,PWA-Benachrichtigung,
Paid,Bezahlt,
Paid Amount,Gezahlter Betrag,
Paid via Salary Slip,Bezahlt per Gehaltsabrechnung,
Parent Goal,Übergeordnetes Ziel,
"Partially Sponsored, Require Partial Funding","Teilweise gesponsert, erfordern Teilfinanzierung",
Partly Claimed and Returned,Teilweise beansprucht und zurückgegeben,
Passport Number,Passnummer,
Password Policy,Kennwortrichtlinie,
Pay Against Benefit Claim,Zahlung gegen Leistungsanspruch,
Pay via Salary Slip,Via Gehaltsabrechnung zahlen,
Payable Account,Verbindlichkeiten-Konto,
Payables,Verbindlichkeiten,
Payment Account,Zahlungskonto,
Payment Days,Zahlungsziel,
Payment Days Calculation Help,Hilfe zur Berechnung der Zahlungstage,
Payment Entry,Zahlung,
Payment and Accounting,Zahlung und Buchhaltung,
Payroll,Lohn-und Gehaltsabrechnung,
Payroll Cost Centers,Kostenstellen für die Gehaltsabrechnung,
Payroll Date,Abrechnungsdatum,
Payroll Employee Detail,Personalabrechnung Mitarbeiter Detail,
Payroll Entry,Personalabrechnung,
Payroll Frequency,Lohnabrechnungszeitraum,
Payroll Info,Infos zur Gehaltsabrechnung,
Payroll Payable Account,Konto für Verbindlichkeiten aus Lohn und Gehalt,
Payroll Period,Abrechnungsperiode,
Payroll Period Date,Abrechnungsperiodatum,
Payroll Periods,Abrechnungsperioden,
Payroll Settings,Einstellungen zur Gehaltsabrechnung,
Pending,Ausstehend,
Pending (unpaid) amount from previous advances,Ausstehender (unbezahlter) Betrag aus früheren Vorschüssen,
Pending Amount,Ausstehender Betrag,
Percent,Prozent,
Percent Deduction,Prozentabzug,
Percentage (%),Prozentsatz (%),
Phone Number,Telefonnummer,
Pink,Rosa,
Planned number of Positions,Geplante Anzahl von Positionen,
Posted On,Gepostet am,
Posting Date,Buchungsdatum,
Posting date,Buchungsdatum,
Preferred Area for Lodging,Bevorzugte Wohngegend,
Present,Anwesend,
Prevent self approval for leaves even if user has permissions,"Verhindert die Selbstgenehmigung für Urlaub, auch wenn der Benutzer über die entsprechenden Berechtigungen verfügt.",
Print Heading,Druck-Kopfzeile,
Printing Details,Druckdetails,
Process Attendance After,Anwesenheit verarbeiten nach,
Process Shift Requests,Schichtanfragen verarbeiten,
Professional Tax Deductions,Gewerbliche Steuerabzüge,
Proficiency,Kompetenz,
Progress,Fortschritt,
Project,Projekt,
Promotion Date,Aktionsdatum,
Property,Eigenschaft,
Provident Fund Deductions,Provident Fund Abzüge,
Publish Applications Received,Anzahl der eingegangenen Bewerbungen veröffentlichen,
Publish Salary Range,Lohnspanne veröffentlichen,
Publish on website,Veröffentlichen Sie auf der Website,
Purpose,Zweck,
Purpose & Amount,Zweck & Betrag,
Purpose of Travel,Zweck der Reise,
Quarterly,Quartalsweise,
Questionnaire Email Sent,Fragebogen per E-Mail gesendet,
Queued,In der Warteschlange,
Quick Filters,Schnellfilter,
Radius within which check-in is allowed (in meters),"Radius, innerhalb dessen der Check-in erlaubt ist (in Meter)",
Raised By,Gemeldet von,
Rate,Einzelpreis,
Rate Goals Manually,Ziele manuell bewerten,
Rating,Bewertung,
Rating Criteria,Bewertungskriterien,
Ratings,Bewertungen,
Re-allocate Leaves,Abwesenheiten neu zuteilen,
Read,Lesen,
Reason,Grund,
Reason for Requesting,Grund der Anfrage,
Reason for Withholding Salary,Grund für die Einbehaltung des Gehalts,
Receivables,Forderungen,
Recommended for a single biometric device / checkins via mobile app,Empfohlen für ein einzelnes biometrisches Gerät / Check-ins über eine mobile App,
Recruitment Analytics,Rekrutierungsanalyse,
Red,Rot,
Reference,Referenz,
Reference Document,Referenz,
Reference Document Name,Name des Referenzdokuments,
Reference Document Type,Referenz-Dokumententyp,
References,Referenzen,
Referral Bonus Payment Status,Empfehlungsbonus Zahlungsstatus,
Referral Details,Empfehlungsdetails,
Referrer,Referrer,
Referrer Details,Details zum Empfehler,
Referrer Name,Name des Empfehlers,
Refuelling Details,Betankungs Einzelheiten,
Reject,Ablehnen,
Rejected,Abgelehnt,
Released,Freigegeben,
Relieving Date,Freistellungsdatum,
Relieving Date ,Freistellungsdatum ,
Reload,Neu laden,
Remaining Benefits (Yearly),Verbleibende Vorteile (jährlich),
Remark,Bemerkung,
Remarks,Anmerkungen,
Remind Before,Vorher erinnern,
Reminded,Erinnert,
Reminder,Erinnerung,
Reminders,Erinnerungen,
Remove if Zero Valued,"Entfernen, wenn der Wert Null ist",
Rented Car,Gemietetes Auto,
Repay Unclaimed Amount from Salary,Nicht in Anspruch genommene Beträge vom Gehalt zurückzahlen,
Repeat On Days,An Tagen wiederholen,
Replied,Beantwortet,
Reports To,Berichtet an,
Requested By,Angefordert von,
Requested By (Name),Angefordert von (Name),
Require Full Funding,Erfordern vollständige Finanzierung,
Required for Employee Creation,Erforderlich für die Mitarbeitererstellung,
Resignation Letter Date,Datum des Kündigungsschreibens,
Resolution Date,Datum der Entscheidung,
Resolution Details,Details zur Entscheidung,
Resolved,Geklärt,
Resolved By,Entschieden von,
Restrict Backdated Leave Application,Rückdatierte Abwesenheitsanträge einschränken,
Result,Ergebnis,
Resume,Fortsetzen,
Resume Attachment,Resume-Anlage,
Resume Link,Link zum Lebenslauf,
Resume link,Link zum Lebenslauf,
Retention Bonus,Aufbewahrungsbonus,
Retirement Age (In Years),Renteneintrittsalter (in Jahren),
Return,Retoure,
Returned,Zurückgeschickt,
Returned Amount,Rückgabebetrag,
Reviewer Name,Name des Überprüfers,
Right,Rechts,
Role,Rolle,
Role Allowed to Create Backdated Leave Application,Berechtigte Rolle zum Erstellen eines zurückdatierten Urlaubsantrags,
Roster Color,Dienstplanfarbe,
Round Name,Rundenname,
Round off Work Experience,Berufserfahrung abrunden,
Round to the Nearest Integer,Runde auf die nächste Ganzzahl,
Rounded Total,Gerundete Gesamtsumme,
Rounded Total (Company Currency),Gerundete Gesamtsumme (Firmenwährung),
Rounding,Rundung,
Route,Pfad,
Route to the custom Job Application Webform,Pfad zum benutzerdefinierten Webformular für die Stellenbewerbung,
Rules,Regeln,
Salary,Gehalt,
Salary Component,Gehaltskomponente,
Salary Component ,Gehaltskomponente ,
Salary Component Account,Gehaltskomponente Account,
Salary Component Type,Gehalt Komponententyp,
Salary Component for timesheet based payroll.,Gehaltskomponente für Zeiterfassung basierte Abrechnung.,
Salary Currency,Gehaltswährung,
Salary Detail,Gehalt Details,
Salary Details,Gehaltsdetails,
Salary Expectation,Gehaltserwartung,
Salary Paid Per,Gehalt Bezahlt Pro,
Salary Payments Based On Payment Mode,Gehaltszahlungen basierend auf dem Zahlungsmodus,
Salary Payments via ECS,Gehaltszahlungen über ECS,
Salary Register,Gehalt Register,
Salary Slip,Gehaltsabrechnung,
Salary Slip Based on Timesheet,Gehaltsabrechnung Basierend auf Timesheet,
Salary Slip Loan,Gehaltsabrechnung Vorschuss,
Salary Slip Timesheet,Gehaltszettel Timesheet,
Salary Slips Created,Lohnzettel erstellt,
Salary Slips Submitted,Gehaltszettel eingereicht,
Salary Structure,Gehaltsstruktur,
Salary Structure Assignment,Zuordnung der Gehaltsstruktur,
Salary Withholding,Gehaltseinbehalt,
Salary Withholding Cycle,Zyklus der Gehaltseinbehaltung,
Salary breakup based on Earning and Deduction.,Gehaltsaufteilung nach Einkommen und Abzügen.,
Salary components should be part of the Salary Structure.,Gehaltskomponenten sollten Teil der Gehaltsstruktur sein.,
Sanctioned Amount,Genehmigter Betrag,
Scheduled,Geplant,
Scheduled On,Geplant am,
Score (0-5),Punktzahl (0-5),
Score Earned,Erreichte Punktzahl,
Select Employees,Mitarbeiter auswählen,
Select Payment Account to make Bank Entry,Wählen Sie ein Zahlungskonto für die Buchung,
Select Terms and Conditions,Bitte Geschäftsbedingungen auswählen,
Select Users,Wählen Sie Benutzer aus,
Select this if you want shift assignments to be automatically created indefinitely.,"Wählen Sie diese Option, wenn Sie möchten, dass Schichtzuweisungen automatisch auf unbestimmte Zeit erstellt werden.",
Self Appraisal,Selbstbeurteilung,
Self-Study,Selbststudium,
Send Emails At,Die E-Mails senden um,
Send Interview Feedback Reminder,Erinnerung an Vorstellungsgesprächs-Feedback senden,
Send Interview Reminder,Erinnerung an Vorstellungsgespräch senden,
Send Leave Notification,Abwesenheitsbenachrichtigung senden,
Sender,Absender,
Sender Email,Absender E-Mail,
Sent,Gesendet,
Separation Activities,Trennungsaktivitäten,
Separation Begins On,Die Trennung beginnt am,
Series,Nummernkreis,
Service,Dienst,
Service Details,Wartungsdetails,
Service Item,Wartungsartikel,
Session Defaults,Sitzungsstandards,
"Set ""From(Year)"" and ""To(Year)"" to 0 for no upper and lower limit.","Setzen Sie „Von (Jahr)“ und „Bis (Jahr)“ auf 0, um die Ober- und Untergrenze zu deaktivieren.",
Set Assignment Details,Zuweisungsdetails festlegen,
Set Leave Details,Details zur Abwesenheit einstellen,
Set filters to fetch employees,Filter zum Abrufen von Mitarbeitern festlegen,
Set opening balances for earnings and taxes from the previous employer,Eröffnungssalden für Verdienste und Steuern des vorherigen Arbeitgebers festlegen,
Set optional filters to fetch employees in the appraisee list,"Legen Sie optionale Filter fest, um Mitarbeiter in der Beurteilungsliste zu finden",
Set the frequency for holiday reminders,Häufigkeit von Feiertagserinnerungen,
Set the properties that should be updated in the Employee master on promotion submission,"Legen Sie die Eigenschaften fest, die im Mitarbeiterstamm bei der Buchung einer Beförderung aktualisiert werden sollen",
Settings,Einstellungen,
Settled,Erledigt,
Shift,Schicht,
Shift Actual End,Tatsächliches Ende verschieben,
Shift Actual Start,Tatsächlichen Start verschieben,
Shift Assignment,Schicht-Zuordnung,
Shift Assignment Details,Details zur Schichtzuweisung,
Shift Assignment Tool,Tool zur Schichtzuweisung,
Shift Attendance,Anwesenheit in der Schicht,
Shift Details,Shicht-Details,
Shift End,Schichtende,
Shift Location,Standort der Schicht,
Shift Request,Schichtanforderung,
Shift Request Filters,Filter für Schichtanfragen,
Shift Requests ending before this date will be excluded.,"Schichtanfragen, die vor diesem Datum enden, werden nicht berücksichtigt.",
Shift Requests starting after this date will be excluded.,"Schichtanfragen, die nach diesem Datum beginnen, werden nicht berücksichtigt.",
Shift Schedule,Zeitplan für die Schicht,
Shift Settings,Schichteinstellungen,
Shift Start,Schichtstart,
Shift Status,Schichtstatus,
Shift Timings,Schichtzeiten,
Shift Type,Schicht-Art,
Show Leave Balances in Salary Slip,Abwesenheiten in der Gehaltsabrechnung anzeigen,
Show Leaves Of All Department Members In Calendar,Abwesenheiten aller Abteilungsmitglieder im Kalender anzeigen,
Skill,Fertigkeit,
Skill Assessment,Bewertung der Fähigkeiten,
Skill Name,Name der Fertigkeit,
Skills,Fertigkeiten,
Skip Auto Attendance,Automatische Teilnahme überspringen,
Slack,Slack,
Source,Quellcode,
Source Name,Quellenname,
Source and Rating,Quelle und Bewertung,
Sponsored Amount,Gesponserte Menge,
Staffing Details,Personalplanung Details,
Staffing Plan,Personalplanung,
Staffing Plan Detail,Personalplanung Detail,
Standard Tax Exemption Amount,Standard Steuerbefreiungsbetrag,
Standard Working Hours,Standard-Arbeitszeiten,
Start Date,Startdatum,
Start Time,Startzeit,
Statistical Component,Statistische Komponente,
Status,Status,
Status for Other Half,Status für die andere Hälfte,
Stop users from making Leave Applications on following days.,"Benutzer davon abhalten, Urlaubsanträge für folgende Tage einzureichen.",
Strictly based on Log Type in Employee Checkin,Streng basierend auf dem Protokolltyp beim Einchecken von Mitarbeitern,
Subject,Betreff,
Submission Date,Abgabetermin,
Submitted,Gebucht,
Supplier,Lieferant,
System Health,Systemgesundheit,
System Manager,System-Manager,
Task,Vorgang,
Task Weight,Gewichtung der Aufgabe,
Tax Deducted Till Date,Abgezogene Steuern bis Datum,
Tax Exemption Category,Steuerbefreiungskategorie,
Tax Exemption Declaration,Erklärung zur Steuerbefreiung,
Tax Exemption Proofs,Steuerbefreiungsbeweise,
Tax on additional salary,Steuer auf zusätzliches Gehalt,
Tax on flexible benefit,Steuer auf flexiblen Vorteil,
Taxable Earnings Till Date,Steuerpflichtiges Einkommen bis heute,
Taxable Salary Slab,Steuerbare Lohnplatte,
Taxable Salary Slabs,Steuerbare Lohnplatten,
Taxes & Charges,Steuern & Abgaben,
Taxes and Charges on Income Tax,Steuern und Abgaben auf die Einkommensteuer,
Taxi,Taxi,
Team Updates,Team-Updates,
Template Name,Vorlagenname,
Terms,Geschäftsbedingungen,
Terms and Conditions,Allgemeine Geschäftsbedingungen,
The date on which Salary Component with Amount will contribute for Earnings/Deduction in Salary Slip. ,"Das Datum, an dem die Gehaltskomponente mit dem Betrag zum Verdienst/Abzug in der Gehaltsabrechnung beitragen wird. ",
The day of the month when leaves should be allocated,"Der Tag des Monats, an dem Abwesenheiten zugeteilt werden sollen",
The fraction of daily wages to be paid for half-day attendance,"Der Bruchteil des Tageslohns, der für die halbtägige Anwesenheit zu zahlen ist",
"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.","Die Gehaltsabrechnung, die per E-Mail an den Mitarbeiter gesendet wird, ist passwortgeschützt. Das Passwort wird basierend auf der Passwortrichtlinie generiert.",
The time after the shift start time when check-in is considered as late (in minutes).,"Die Zeit nach dem Schichtstart, zu der der Check-in als verspätet gilt (in Minuten).",
The time before the shift end time when check-out is considered as early (in minutes).,"Die Zeit vor dem Schichtende, zu der der Check-out als früh angesehen wird (in Minuten).",
The time before the shift start time during which Employee Check-in is considered for attendance.,"Die Zeit vor dem Schichtbeginn, in der der Mitarbeiter-Check-in für die Anwesenheit berücksichtigt wird.",
Theory,Theorie,
"These leaves are holidays permitted by the company however, availing it is optional for an Employee.","Diese Abwesenheiten sind vom Unternehmen genehmigte Urlaubstage, deren Inanspruchnahme dem Arbeitnehmer jedoch freigestellt ist.",
Time,Zeit,
Time Sheet,Zeitblatt,
Time after the end of shift during which check-out is considered for attendance.,"Zeit nach Schichtende, in der der Check-out für die Anwesenheit in Betracht gezogen wird.",
Time taken to fill the open positions,Zeitaufwand für die Besetzung der offenen Stellen,
Time to Fill,Zeit zum Besetzen,
Timelines,Zeitleisten,
Timesheet Details,Stundenzettel Details,
Title,Bezeichnung,
To Amount,Zu Betrag,
To Date,Bis Datum,
To Time,Bis Uhrzeit,
To User,An Benutzer,
To(Year),Bis (Jahr),
Toggle Full Width,Breite wechseln,
Toggle Theme,Theme wechseln,
Total,Summe,
Total Actual Amount,Tatsächlicher Gesamtbetrag,
Total Advance Amount,Anzahlungen (gesamt),
Total Allocated Leave(s),Gesamte zugewiesene Urlaubstage,
Total Amount,Gesamtsumme,
Total Amount Reimbursed,Gesamterstattungsbetrag,
Total Claimed Amount,Gesamtforderung,
Total Declared Amount,Gesamter deklarierter Betrag,
Total Deduction,Gesamtabzug,
Total Deduction (Company Currency),Gesamtabzug (Währung des Unternehmens),
Total Earning,Gesamteinnahmen,
Total Earnings,Gesamtverdienst,
Total Estimated Budget,Geschätztes Gesamtbudget,
Total Estimated Cost,Geschätzte Gesamtkosten,
Total Exemption Amount,Gesamtbefreiungsbetrag,
Total Goal Score,Gesamt-Zielpunktzahl,
Total Income Tax,Einkommensteuer Gesamt,
Total Leave Days,Urlaubstage insgesamt,
Total Leaves Allocated,Insgesamt zugewiesene Urlaubstage,
Total Leaves Encashed,Ausbezahlte Abwesenheiten insgesamt,
Total Payable Amount,Gesamter zu zahlender Betrag,
Total Payment,Gesamte Zahlung,
Total Receivable Amount,Gesamtforderungsbetrag,
Total Sanctioned Amount,Summe genehmigter Beträge,
Total Score,Gesamtpunktzahl,
Total Self Score,Gesamt-Selbstpunktzahl,
Total Taxes and Charges,Gesamte Steuern und Gebühren,
Total Working Hours,Gesamtarbeitszeit,
Total in words,Summe in Worten,
Total in words (Company Currency),Gesamtbetrag in Worten (Unternehmenswährung),
Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,"Gesamtgehalt, das für diesen Mitarbeiter vom Jahresbeginn (Lohnabrechnungsperiode oder Geschäftsjahr) bis zum Enddatum der aktuellen Gehaltsabrechnung mit dieser Komponente verbucht wurde.",
Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.,Gesamtes für diesen Mitarbeiter gebuchtes Gehalt vom Monatsanfang bis zum Enddatum der aktuellen Gehaltsabrechnung.,
Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Das gesamte für diesen Mitarbeiter gebuchte Gehalt vom Jahresbeginn (Abrechnungsperiode oder Geschäftsjahr) bis zum Enddatum der aktuellen Gehaltsabrechnung.,
Total working Days Per Year,Gesamtarbeitstage pro Jahr,
Totals,Summen,
Train,Zug,
Trainer Email,Trainer E-Mail,
Trainer Name,Trainer-Name,
Training,Ausbildung,
Training Date,Trainingsdatum,
Training Event,Schulungsveranstaltung,
Training Event Employee,Schulungsveranstaltung Mitarbeiter,
Training Feedback,Feedback zur Weiterbildung,
Training Program,Trainingsprogramm,
Training Result,Trainingsergebnis,
Training Result Employee,Trainingsergebnis Mitarbeiter,
Trainings,Schulungen,
Transaction Date,Transaktionsdatum,
Transaction Name,Transaktionsname,
Transaction Type,Art der Transaktion,
Transfer Date,Überweisungsdatum,
Travel Advance Required,Reisevorauszahlung erforderlich,
Travel From,Reisen von,
Travel Funding,Reisefinanzierung,
Travel Itinerary,Reiseverlauf,
Travel Request,Reiseantrag,
Travel Request Costing,Reiseanfrage Kosten,
Travel To,Reisen nach,
Travel Type,Reiseart,
Type,Typ,
Type of Proof,Art des Nachweises,
Unclaimed Amount,Nicht in Anspruch genommener Betrag,
Under Review,Wird überprüft,
Unlink Payment,Zahlungsverknüpfung aufheben,
Unmarked days,Nicht markierte Tage,
Unpaid,Unbezahlt,
Unpaid Expense Claim,Ungezahlte Auslagenabrechnung,
Unsettled,Nicht abgewickelt,
Unused leaves,Ungenutzter Urlaub,
Upload Attendance,Anwesenheit hochladen,
Upload HTML,HTML hochladen,
Upper Range,Upper Range,
Used Leave(s),Verbrauchte Urlaubstage,
User,Benutzer,
User Settings,Benutzereinstellungen,
Users,Benutzer,
Vacancies,Stellenangebote,
Validate Attendance,Teilnahme bestätigen,
Value / Description,Wert / Beschreibung,
Variable,Variable,
Variable Based On Taxable Salary,Variable basierend auf dem steuerpflichtigen Gehalt,
Vegetarian,Vegetarier,
Vehicle Log,Fahrzeug Log,
Vehicle Service,Fahrzeug-Service,
