Include holidays in Total no. of Working Days,Uključi praznike u Ukupan broj Radnih Dana,
Include holidays within leaves as leaves,Uključi praznike unutar dopusta kao dopust,
Income Source,Izvor Prihoda,
Income Tax Breakup,Podjela Poreza na Platu,
Income Tax Computation,Obračun Poreza na Platu,
Income Tax Deducted Till Date,Porez na Platu Odbijen do Datuma,
Income Tax Deductions,Odbici Poreza na Platu,
Income Tax Slab,Tabela Poreza na Platu,
Income Tax Slab Other Charges,Tabela Porez na Platu Ostale Naknade,
Income from Other Sources,Prihodi iz Drugih Izvora,
"Indicates the number of leaves that cannot be encashed from the leave balance. E.g. with a leave balance of 10 and 4 Non-Encashable Leaves, you can encash 6, while the remaining 4 can be carried forward or expired","Označava broj odsustva koji se ne mogu naplatiti iz stanja odsustva. Npr. sa stanjem od 10 i 4 odsustva koja se ne mogu naplatiti, možete naplatit 6, dok se preostala 4 mogu prenijeti ili isteći",
Inspection,Kontrola,
Interest,Kamata,
Interest Amount,Iznos Kamate,
Interest Income Account,Račun Prihoda Kamata,
Intermediate,Srednji,
International,Međunarodni,
Internet,Internet,
Interview,Intervju,
Interview Detail,Intevju Detalj,
Interview Details,Intevju Detalji,
Interview Feedback,Povratne Informacije Intervjua,
Interview Reminder Notification Template,Šablon Obavijesti Podsjetnika Intervjua,
Interview Round,Intervju Runda,
Interview Summary,Sažetak Intervjua,
Interview Type,Tip Intervjua,
Interviewer,Intervjuer,
Interviewers,Intervjueri,
Introduction,Uvod,
Invalid,Nevažeći,
Investigated,Istražen,
Investigation Details,Detalji Istrage,
Invited,Pozvani,
Invoice Ref,Referenca Fakture,
Is Active,Aktivan,
Is Applicable for Referral Bonus,Primjenjivo za Preporučeni Bonus,
Is Carry Forward,Prenesi Naprijed,
Is Compensatory,Kompenzacijsko,
Is Default,Standard,
Is Earned Leave,Zarađeno Odsustvo,
Is Expired,Isteklo,
Is Flexible Benefit,Fleksibilna Beneficija,
Is Group,Grupa,
Is Income Tax Component,Komponenta Poreza na Platu,
Is Leave Without Pay,Neplaćeno Odsustvo,
Is Mandatory,Obavezno,
Is Optional Leave,Neobavezno Odsustvo,
Is Paid,Plaćeno,
Is Partially Paid Leave,Djelimično Plaćeno Odsustvo,
Is Recurring,Ponavlja se,
Is Recurring Additional Salary,Ponavljajuća Dodatna Plata,
Is Salary Released,Plata Oslobođena,
Is Salary Withheld,Plata Zadržana,
Is Tax Applicable,Porez Primjenjiv,
Job Applicant,Kandidat za Posao,
Job Applicant Source,Izvor Kandidata za Posao,
Job Application Route,Put Prijave za Posao,
Job Description,Opis Posla,
Job Offer,Ponuda za Posao,
Job Offer Term,Uslov Ponude za Posao,
Job Offer Term Template,Šablon Uslova Ponude za Posao,
Job Offer Terms,Uslovi Ponude za Posao,
Job Opening,Otvoreno Radno Mjesto,
Job Requisition,Zahtjev za Posao,
Job Title,Naziv Posla,
"Job profile, qualifications required etc.","Profil posla, potrebne kvalifikacije itd.",
Joining Date,Datum Pridruživanja,
Journal Entry,Nalog Knjiženja,
KRA,Ključno Polje Efektiviteta,
KRA Evaluation Method,Metoda Vrijednovanja Ključnog Polja Efektiviteta,
KRA vs Goals,Ključno Polje Efektiviteta naspram Ciljeva,
KRAs,Ključno Polje Efektiviteta,
Key Performance Area,Ključno Polje Efektiviteta,
Key Responsibility Area,Ključno Polje Odgovornosti,
Key Result Area,Ključno Polje Rezultata,
Keyboard Shortcuts,Prečice Tastature,
Last Day,Poslednji Dan,
Last Known Successful Sync of Employee Checkin. Reset this only if you are sure that all Logs are synced from all the locations. Please don't modify this if you are unsure.,Posljednja poznata uspješna sinhronizacija prijave personala. Resetirajte ovo samo ako ste sigurni da su svi zapisnici sinkronizirani sa svih lokacija. Nemojte mijenjati ovo ako niste sigurni.,
Last Name,Prezime,
Last Odometer Value ,Zadnja Vrijednost Odometra ,
Last Sync of Checkin,Zadnja Sinhronizacija Prijave,
Late Entry,Kasna Prijava,
Late Entry & Early Exit Settings for Auto Attendance,Postavke Kasne Prijave i Rane Odjave za Automatsko Prisustvo,
Late Entry Grace Period,Period Odgode za Kasnu Prijavu,
Latitude,Geografska Širina,
Leave,Odsustvo,
Leave Allocation,Dodjela Odsustva,
Leave Allocations,Dodjela Odsustva,
Leave Application,Zahtjev Odsustva,
Leave Approval Notification Template,Šablon Obaviještenja Odobrenja Odsustva,
Leave Approver,Odobravatelj Odsustva,
Leave Approver Mandatory In Leave Application,Odobravatelj Odsustva je obavezan u Aplikaciji Odsustva,
Leave Approver Name,Ime Odobravatelja Odsustva,
Leave Balance,Stanje Odsustva,
Leave Balance Before Application,Stanje Osustva prije Zahtjeva,
Leave Block List,Listu Blokiranog Odsustva,
Leave Block List Allow,Dozvoli Listu Blokiranog Odsustva,
Leave Block List Allowed,Dozvoljena Lista Blokiranog Odsustva,
Leave Block List Date,Datum Liste Blokiranog Odsustva,
Leave Block List Dates,Datumi Liste Blokiranog Odsustva,
Leave Block List Name,Naziv Liste Blokiranog Odsustva,
Leave Control Panel,Kontrolni Panel Odsustva,
Leave Details,Detalji Odsustva,
Leave Encashment,Naplata Odsustva,
Leave Encashment Amount Per Day,Iznos Naplaćenog Odsutva po Danu,
Leave Ledger,Registar Odsustva,
Leave Ledger Entry,Unos Registra Odsustva,
Leave Period,Period Odsustva,
Leave Policy,Pravila Odsustva,
Leave Policy Assignment,Dodjela Pravila Odsustva,
Leave Policy Detail,Detalj Pravila Odsustva,
Leave Policy Details,Detalji Pravila Odsustva,
Leave Status Notification Template,Šablon Obavještenja Statusa Odsustva,
Leave Type,Tip Odsustva,
Leave Type Name,Naziv Tipa Odsustva,
Leave Without Pay,Neplaćeno Odsustvo,
Leave and Expense Claim Settings,Postavke Odsustva i Potraživanja Troškova,
Leave(s) Pending Approval,Odsustvo(a) na čekanju za Odobrenje,
Leaves,Odsustvo,
Leaves Allocated,Odsustvo Dodjeljeno,
Left,Lijevo,
Letter Head,Zaglavlje,
Level,Nivo,
License Plate,Registarski Broj,
Lime,Lime,
Link the cycle and tag KRA to your goal to update the appraisal's goal score based on the goal progress,Poveži ciklus i navedi KRA sa ciljem da ažurirate rezultatocjenjivanja na osnovu napretka cilja,
Loan,Kredit,
Loan Account,Kreditni Račun,
Loan Product,Kreditni Proizvod,
Loan Repayment Entry,Upis Otplate Kredita,
Location,Lokacija,
Location / Device ID,Lokacija / ID Uređaja,
Location Name,Naziv Lokacije,
Lodging Required,Potreban Smještaj,
Log Type,Tip,
Log out,Odjava,
Longitude,Geografska Dužina,
Lower Range,Niži Raspon,
Make,Marka,
Manual,Ručno,
Manual Rating,Ručno Procjenjivanje,
Mark Auto Attendance on Holidays,Navedi Automatsko Prisustvo za Praznike,
Mark attendance based on 'Employee Checkin' for Employees assigned to this shift.,Navedi prisustvo na osnovu 'Prijave Personala' za personal koji je dodijeljen ovoj smjeni.,
Marked Attendance,Navedeno Prisustvo,
Marked Attendance HTML,HTML Navedenog Prisustva,
Max Amount Eligible,Maksimalni Prihvatljiv Iznos,
Max Benefit Amount,Maksimalni Iznos Beneficije,
Max Benefit Amount (Yearly),Maksimalni Iznos Beneficije (Godišnje),
Max Benefits (Amount),Maksimalne Beneficije (Iznos),
Max Benefits (Yearly),Maksimalne Beneficije (Godišnje),
Max Exemption Amount,Maksimalni Izuzeti Iznos,
Max Taxable Income,Minmalni Oporezivi Prihod,
Max working hours against Timesheet,Maksimalno radno vrijeme prema Radnom Listu,
Maximum Carry Forwarded Leaves,Maksimalni Broj Proslijeđenog Odsustva,
Maximum Consecutive Leaves Allowed,Maksimalno Dozvoljeno Uzastopno Odsustvo,
Maximum Encashable Leaves,Maksimalan Broj Naplativog Odsustva,
Maximum Exempted Amount,Maksimalni Izuzeti Iznos,
Maximum Exemption Amount,Maksimalni Izuzeti Iznos,
Maximum Leave Allocation Allowed per Leave Period,Maksimalna Dodjela Odsustva po Periodu Odsustva,
Maximum annual taxable income eligible for full tax relief. No tax is applied if income does not exceed this limit,Maksimalni godišnji oporezivi dohodak koji ispunjava uslove za potpuno poresko oslobođenje. Porez se ne primjenjuje ako dohodak ne prelazi ovaj limit,
Meal Preference,Preferenca Obroka,
Message,Poruka,
Mileage,Kilometraža,
Min Taxable Income,Minmalni Oporezivi Prihod,
Minimum Year for Gratuity,Minimalni broj godina za Nagradu,
Minimum working days required since Date of Joining to apply for this leave,Minimalni broj radnih dana obaveznih od datuma pridruživanja da biste mogli da zatražite ovo odsustvo,
Mode Of Payment,Način Plaćanja,
Mode of Payment,Način Plaćanja,
Mode of Travel,Način Putovanja,
Model,Model,
Month,Mjesec,
Month To Date,Mjesec do Danas,
Month To Date(Company Currency),Mjesec do Danas (Valuta Kompanije),
Monthly,Mjesečno,
Monthly Attendance Sheet,Mjesečna Lista Prisustva,
More Info,Više Informacija,
Name,Naziv,
Name of Organizer,Ime Organizatora,
Naming Series,Imenovanje serije,
Net Pay,Neto Plata,
Net Pay (Company Currency),Neto Plata (Valuta Kompanije),
Net Pay Info,Neto Plata,
New,Novi,
New Company,Nova Kompanija,
New Employee ID,Novi ID Personala,
New Leaves Allocated,Novo Dodijeljeno Odsustvo,
New Leaves Allocated (In Days),Novo Dodijeljeno Odsustvo (u danima),
New shift assignments will be created after this date.,Nove dodjele smjene biti će kreirane nakon ovog datuma.,
No,Broj,
No of. Positions,Broj Pozicija,
Non Diary,Nemliječni,
Non Taxable Earnings,Neoporezive Zarade,
Non-Encashable Leaves,Nenaplativo Odsustvo,
Non-Vegetarian,Nevegetarijanski,
Not Started,Nije Započeto,
Note: Shift will not be overwritten in existing attendance records,Napomena: Smjena neće biti prepisana u postojećem zapisu prisutnosti,
Notes,Napomene,
Notify users by email,Obavijesti korisnike putem e-pošte,
Number Of Employees,Broj Personala,
Number Of Positions,Broj Pozicija,
Number of Withholding Cycles,Broj Ciklusa Zadržavanja,
Number of leaves eligible for encashment based on leave type settings,Broj odsustva koji ispunjavaju uslove za naplatu na osnovu postavki tipa odsustva,
OUT,ODJAVA,
Obtained Average Rating,Postignuta Prosječna Ocjena,
Odometer Reading,Očitavanje Odometra,
Off-shift,Izvan Smjene,
Offer Date,Datum Ponude,
Offer Term,Uslov Ponude,
Offer Terms,Uslovi Ponude,
Old Parent,Stari Nadređeni,
On Duty,Na Poslu,
On Hold,Na Čekanju,
On Leave,Na Odsustvu,
Onboarding Activities,Aktivnosti Introdukcije,
Onboarding Begins On,Introdukcija Počinje,
Only Tax Impact (Cannot Claim But Part of Taxable Income),"Samo Porezni Utjecaj (ne može tražiti, ali dio oporezivog prihoda)",
Open,Otvori,
Open & Approved,Otvoren & Odobren,
Opening Balances,Početna Stanja,
Orange,Narandžasta,
Organizational Chart,Organizacijski Dijagram,
Other Details,Ostali Detalji,
Other Settings,Ostale Postavke,
Other Taxes and Charges,Ostali Porezi i Naknade,
Out Time,Vrijeme Ističe,
Out of 5,Od 5 mogućih,
Overview,Pregled,
Overwrite Salary Structure Amount,Prepiši Iznos Strukture Plate,
Owned,Vlasnik,
PWA Notification,Obavještenje Progresivne Web Aplikacije,
Paid,Plaćeno,
Paid Amount,Plaćeni Iznos,
Paid via Salary Slip,Plaćeno preko Platnog Lista,
Parent Goal,Nadređeni Cilj,
"Partially Sponsored, Require Partial Funding","Djelomično Sponzorirano, Zahtijeva Djelimično Finansiranje",
Partly Claimed and Returned,Djelomično Potraživan i Vraćeno,
Passport Number,Broj Pasoša,
Password Policy,Pravila Lozinke,
Pay Against Benefit Claim,Plati naspram Potraživanja Beneficije,
Pay Via Payment Entry,Plati putem Unosa Plaćanja,
Pay via Salary Slip,Plaćanje putem Platne Liste,
Payable Account,Račun Isplate,
Payables,Obveze,
Payment Account,Račun Isplate Plate,
Payment Days,Plaćeni Dani,
Payment Days Calculation Help,Pomoć pri Obračunu Plaćenih Dana,
Payment Entry,Nalog Plaćanja,
Payment and Accounting,Plaćanje i Knjigovodstvo,
Payroll,Obračun Plata,
Payroll Cost Centers,Centri Troškova Obračuna Plata,
Payroll Date,Datum Obračuna Plate,
Payroll Employee Detail,Detalj Obračuna Plata,
Payroll Entry,Unos Obračuna Plata,
Payroll Frequency,Učestalost Obračuna Plata,
Payroll Info,Obračun Plata,
Payroll Payable Account,Račun Uplate Obračuna Plata,
Payroll Period,Period Obračuna Plata,
Payroll Period Date,Datum Perioda Obračuna Plata,
Payroll Periods,Periodi Obračuna Plata,
Payroll Settings,Postavke Obračuna Plata,
Pending,Na Čekanju,
Pending (unpaid) amount from previous advances,Na čekanju (neplaćeni) iznos iz prethodnih predujmova,
Pending Amount,Iznos na Čekanju,
Percent,Procenat,
Percent Deduction,Postotak Odbitka,
Percentage (%),Postotak (%),
Phone Number,Broj Telefona,
Pink,Roza,
Planned number of Positions,Planirani broj Pozicija,
Posted On,Objavljeno,
Posting Date,Datuma Knjiženja,
Posting date,Datum Knjiženja,
Preferred Area for Lodging,Preferirano područje za smještaj,
Present,Prisutan,
Prevent self approval for leaves even if user has permissions,Spriječi samoodobrenje za odsustvo čak i ako korisnik ima dozvole,
Principal Amount,Glavni Iznos,
Print Heading,Naslov Ispisa,
Printing Details,Detalji Ispisa,
Process Attendance After,Obradi Prisustvo Nakon,
Process Payroll Accounting Entry based on Employee,Obradi Unos Obračuna Plata osnovu osoblja,
Process Shift Requests,Obradi Zahtjeva za Smjenu,
Process leave encashment via a separate Payment Entry instead of Salary Slip,Obradi naplatu odsustva putem posebnog Unosa Plaćanja umjesto Platnog Lista,
Professional Tax Deductions,Profesionalni Porezni Odbici,
Proficiency,Stručnost,
Progress,Napredak,
Project,Projekat,
Promotion Date,Datum Unaprijeđenja,
Property,Svojstvo,
Provident Fund Deductions,Odbici Fonda Osiguranja,
Publish Applications Received,Objavi Primljene Zahtjeve,
Publish Salary Range,Objavi Raspon Plate,
Publish on website,Objavi na Web Stranici,
Purpose,Namjena,
Purpose & Amount,Namjena & Iznos,
Purpose of Travel,Razlog Putovanja,
Quarterly,Kvartalno,
Questionnaire Email Sent,E-pošta Upitnika poslana,
Queued,U Redu,
Quick Filters,Brzi Filteri,
Radius within which check-in is allowed (in meters),Radijus unutar kojeg je dozvoljena prijava (u metrima),
Raised By,Zatraženo od,
Rate,Cijena,
Rate Goals Manually,Ocijeni Ciljeve Ručno,
Rating,Procjena,
Rating Criteria,Kriterijumi Ocjenjivanja,
Ratings,Ocjene,
Re-allocate Leaves,Ponovno Dodijeli Odsustvo,
Read,Čitaj,
Reason,Razlog,
Reason for Requesting,Razlog za Upit,
Reason for Withholding Salary,Razlog za Zadržavanje Plate,
Receivables,Potraživanja,
Recommended for a single biometric device / checkins via mobile app,Preporučeno za jedan biometrijski uređaj / prijave putem mobilne aplikacije,
Recover Cost,Povrat Troška,
Recruitment Analytics,Analiza Zapošljavanja,
Red,Crvena,
Reference,Referenca,
Reference Document,Referentni Dokument,
Reference Document Name,Naziv Referentnog Dokumenta,
Reference Document Type,Referentni Tip Dokumenta,
References,Reference,
Referral Bonus Payment Status,Status Plaćanja Bonusa za Preporuke,
Referral Details,Detalji Preporuke,
Referrer,Preporučilac,
Referrer Details,Detalji Upućivača,
Referrer Name,Ime Upućivača,
Reflections,Promišljanja,
Refuelling Details,Detalji Punjenja,
Reject,Odbij,
Rejected,Odbijeno,
Released,Oslobođena,
Relieving Date,Datum Otkaza,
Relieving Date ,Datum Otkaza ,
Reload,Ponovo Učitaj,
Remaining Benefits (Yearly),Preostale Beneficije (Godišnje),
Remark,Napomena,
Remarks,Napomene,
Remind Before,Podsjeti Prije,
Reminded,Podsjetio,
Reminder,Podsjetnik,
Reminders,Podsjetnici,
Remove if Zero Valued,Ukloni ako je nulta vrijednost,
Rented Car,Iznajmljeni Automobil,
Repay Unclaimed Amount from Salary,Otplati Nezatraženi Iznos iz Plate,
Repeat On Days,Ponovi na Dane,
Replied,Odgovoreno,
Reports To,Izvještava,
Requested By,Zatraženo od,
Requested By (Name),Zatraženo od (Ime),
Require Full Funding,Zahtijeva Potpuno Finansiranje,
Required for Employee Creation,Obavezno pri kreiranju Personala,
Resignation Letter Date,Datum Otkaznog Pisma,
Resolution Date,Datum Rješenja,
Resolution Details,Detalji Rješenja,
Resolved,Rješeno,
Resolved By,Riješeno od,
Restrict Backdated Leave Application,Ograniči Zahtjev za Odsustvo sa zastarjelim datumom,
Result,Rezultat,
Resume,Nastavi,
Resume Attachment,Rezume Prilog,
Resume Link,Rezume Veza,
Resume link,Rezume Veza,
Retention Bonus,Bonus Zadržavanja,
Retirement Age (In Years),Dob za Penzionisanje (u Godinama),
Return,Povrat,
Returned,Vraćeno,
Returned Amount,Vraćeni Iznos,
Reviewer,Recenzent,
Reviewer Name,Ime Recenzenta,
Revised CTC,Revidirana Godisnja Plata,
Right,Desno,
Role,Uloga,
Role Allowed to Create Backdated Leave Application,Uloga kojoj je dopušteno pravljenje Zahtjeva za Odsustvo sa zastarjelim datumom,
Roster Color,Boje Rasporeda,
Round Name,Naziv Runde,
Round off Work Experience,Zaokruži Radno Iskustvo,
Round to the Nearest Integer,Zaokružiti na Najbliži Cijeli Broj,
Rounded Total,Ukupno Zaokruženo,
Rounded Total (Company Currency),Zaokruženo Ukupno (Valuta Kompanije),
Rounding,Zaokruživanje,
Route,Ruta,
Route to the custom Job Application Webform,Usmjeri na prilagođenu Web Formu Zahtjeva za Posao,
Rules,Pravila,
Salary,Plata,
Salary Component,Komponenta Plate,
Salary Component ,Komponenta Plate ,
Salary Component Account,Račun Komponente Plate,
Salary Component Type,Tip Komponente Plate,
Salary Component for timesheet based payroll.,Komponenta Plate za Obračun Plate na osnovu Radnog Lista.,
Salary Currency,Valuta Plate,
Salary Detail,Detalj Plate,
Salary Details,Detalji Plate,
Salary Expectation,Očekivana Plata,
Salary Paid Per,Raspon Plate,
Salary Payments Based On Payment Mode,Isplate Plate na osnovu Načina Plaćanja,
Salary Payments via ECS,Isplate Plate putem ECS-a,
Salary Register,Platni Registar,
Salary Slip,Platna Lista,
Salary Slip Based on Timesheet,Platna Lista na osnovu Radnog Lista,
Salary Slip Leave,Odsustvo Platne Liste,
Salary Slip Loan,Kredit Platne Liste,
Salary Slip Timesheet,Radna Lista Platne Liste,
Salary Slips Created,Platni Listovi kreirani,
Salary Slips Submitted,Platni Listovi Potvrđeni,
Salary Structure,Struktura Plate,
Salary Structure Assignment,Dodjela Strukture Plata,
Salary Withholding,Zadržavanje Plate,
Salary Withholding Cycle,Ciklus Zadržavanja Plate,
Salary breakup based on Earning and Deduction.,Raspodjela Plate na osnovu Zarade i Odbitka.,
Salary components should be part of the Salary Structure.,Komponente Plate trebaju biti dio Strukture Plate.,
Sanctioned Amount,Sankcionisani Iznos,
Scheduled,Zakazano,
Scheduled On,Planirano,
Score (0-5),Rezultat (0-5),
Score Earned,Zaređeni Rezultat,
Select Employees,Navedi Personal,
Select Payment Account to make Bank Entry,Odaberi Račun Isplate Plate da izvršite Bankovni Unos,
Select Terms and Conditions,Odaberi Uslove i Odredbe,
Select Users,Odaberi Korisnike,
Select this if you want shift assignments to be automatically created indefinitely.,Odaberi ovo ako želite da se dodjele smjena automatski kreiraju na neodređeno vrijeme.,
Self Appraisal,Samoprocjenjivanje,
Self-Study,Samoučenje,
Seminar,Seminar,
Send Emails At,Pošalji e-poštu u,
Send Interview Feedback Reminder,Poåalji Povratne Informacije Intervjua,
Send Interview Reminder,Poåalji Intervju Podsjetnik,
Send Leave Notification,Pošalji Obavještenje Odsustva,
Sender,Pošiljalac,
Sender Email,E-pošta pošiljaoca,
Sent,Poslano,
Separation Activities,Aktivnosti Razdvajanja,
Separation Begins On,Razdvajanje počinje,
Series,Numeričke Serije,
Service,Servis,
Service Details,Servisni Detalji,
Service Item,Servisni Artikal,
Session Defaults,Standard Sesije,
"Set ""From(Year)"" and ""To(Year)"" to 0 for no upper and lower limit.","Postavi ""Od(Godina)"" i ""Do(Godina)"" na 0 bez gornje i donje granice.",
Set Assignment Details,Postavi Detalje Dodjele,
Set Leave Details,Postavi Detalje Odsustva,
Set filters to fetch employees,Postavi filtere za preuzimanje osoblja,
Set opening balances for earnings and taxes from the previous employer,Postavite početna stanja za zarade i poreze od prethodnog poslodavca,
Set optional filters to fetch employees in the appraisee list,Postavite opcije filtera da biste preuzelii osoblje sa listr ocjenjivača,
Set the frequency for holiday reminders,Postavi učestalost podsjetnika za praznike,
Set the properties that should be updated in the Employee master on promotion submission,Postavi svojstva koja bi trebala biti ažurirana u Postavkama Osoblja pri podnošenju unaprijeđnja,
Settings,Postavke,
Settled,Usaglašeno,
Shift,Smjena,
Shift Actual End,Stvarni Kraj Smjene,
Shift Actual Start,Stvarni Početak Smjene,
Shift Assignment,Dodjela Smjene,
Shift Assignment Details,Detalji Dodjele Smjene,
Shift Assignment Tool,Alat Dodjele Smjene,
Shift Attendance,Prisustvo Smjene,
Shift Details,Detalji Smjene,
Shift End,Kraj Smjene,
Shift Location,Lokacija Smjene,
Shift Request,Zahtjev za Smjenu,
Shift Request Filters,Filteri Zahtjeva Smjene,
Shift Requests ending before this date will be excluded.,Zahtjevi Smjene koji završavaju prije ovog datuma bit će isključeni.,
Shift Requests starting after this date will be excluded.,Zahtjevi Smjene koji počinju nakon ovog datuma bit će isključeni.,
Shift Schedule,Raspored Smjene,
Shift Schedule Assignment,Dodjela Rasporeda Smjene,
Shift Settings,Postavke Smjene,
Shift Start,Početak Smjene,
Shift Status,Status Smjene,
Shift Timings,Vremena Smjene,
Shift Type,Tip Smjene,
Show Leave Balances in Salary Slip,Prikaži Stanje Odsustva u Platnom Listu,
Show Leaves Of All Department Members In Calendar,Prikaži odsustvo svih Članova Odjela u Kalendaru,
Skill,Vještina,
Skill Assessment,Procjena Vještine,
Skill Name,Naziv Vještine,
Skills,Vještine,
Skip Auto Attendance,Preskoči Automatsko Prisustvo,
Slack,Slack,
Source,Izvor,
Source Name,Naziv Izvora,
Source and Rating,Izvor i Ocjena,
Sponsored Amount,Sponzorirani Iznos,
Staffing Details,Detalji Zapošljavanja,
Staffing Plan,Plan Zapošljavanja,
Staffing Plan Detail,Detalji Plana Zapošljavanja,
Standard Tax Exemption Amount,Standardni Iznos Izuzeća od Poreza,
Standard Working Hours,Standardno Radno Vrijeme,
Start Date,Start Datum,
Start Time,Vrijeme Početka,
Statistical Component,Statistička Komponenta,
Status,Status,
Status for Other Half,Status za drugu polovinu dana,
Stop users from making Leave Applications on following days.,Zaustavite korisnike da podnose Zahtjeve Odsustva za sljedeće dane.,
Strictly based on Log Type in Employee Checkin,Strogo zasnovano na Tipu Zapisnika Prijave Personala,
Subject,Predmet,
Submission Date,Datum Podnošenja,
Submitted,Podnešeno,
Sum of all previous slabs,Suma svih prethodnih tabela,
Supplier,Dobavljač,
System Health,Status Sistema,
System Manager,Upravitelj Sistema,
Take Exact Completed Years,Uzmite Tačno Završene Godine,
Task,Zadatak,
Task Weight,Težina Zadatka,
Tax Deducted Till Date,Odbijen Porez do Datuma,
Tax Exemption Category,Kategorija Izuzeća od Poreza,
Tax Exemption Declaration,Deklaracija Izuzeća od Poreza,
Tax Exemption Proofs,Dokaz Izuzeća od Poreza,
Tax on additional salary,Porez na Dodatnu Platu,
Tax on flexible benefit,Porez na Fleksibilne Beneficije,
Taxable Earnings Till Date,Oporeziva Zarada do Datuma,
Taxable Income Relief Threshold Limit,Granica olakšice za oporezivi dohodak,
Taxable Salary Slab,Tabela Oporezivanja Plate,
Taxable Salary Slabs,Tabele Oporezivanja Plate,
Taxes & Charges,Porezi & Naknade,
Taxes and Charges on Income Tax,Porezi i Naknade Poreza na Plate,
Taxi,Taksi,
Team Updates,Timska Ažuriranja,
Template Name,Naziv Šablona,
Terms,Uslovi,
Terms and Conditions,Odredbe i Uslovi,
The date on which Salary Component with Amount will contribute for Earnings/Deduction in Salary Slip. ,Datum na koji će Komponenta Plate sa iznosom doprinijeti Zaradi/Odbitku u Platnom Listu. ,
The day of the month when leaves should be allocated,Dan u mjesecu kada treba dodijeliti odsustvo,
The fraction of daily wages to be paid for half-day attendance,Dio dnevnice koji se plaća za poludnevno prisustvo,
"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.","Platni List poslat personalu e-poštom će biti zaštićen lozinkom, lozinka će biti generirana na osnovu politike lozinke.",
The time after the shift start time when check-in is considered as late (in minutes).,Vrijeme nakon početka smjene kada se prijava smatra za kasno (u minutama).,
The time before the shift end time when check-out is considered as early (in minutes).,Vrijeme prije završetka smjene kada se odjava smatra za rano (u minutama).,
The time before the shift start time during which Employee Check-in is considered for attendance.,Vrijeme prije početka smjene tokom kojeg se prijava personala smatra za prisustvo.,
Theory,Teorija,
"These leaves are holidays permitted by the company however, availing it is optional for an Employee.","Ova odsustva su praznici koje kompanija dozvoljava, ali njihovo korištenje je opcija za personal.",
Time,Vrijeme,
Time Sheet,Vremenska Lista,
Time after the end of shift during which check-out is considered for attendance.,Vrijeme nakon završetka smjene tokom kojeg se odjava smatra za prisustvo.,
Time taken to fill the open positions,Vrijeme potrebno za popunjavanje otvorenih pozicija,
Time to Fill,Vremenski Raspon,
Timelines,Vremenske Linije,
Timesheet Details,Detalji Vremenske Liste,
Title,Naziv,
To Amount,Do Iznosa,
To Date,Do Datuma,
To Time,Do Vremena,
To User,Za Korisnika,
To(Year),Do (Godina),
Toggle Full Width,Prebaci Punu Širinu,
Toggle Theme,Prebaci Temu,
Total,Ukupno,
Total Actual Amount,Ukupan Stvarni Iznos,
Total Advance Amount,Ukupan Iznos Predujma,
Total Allocated Leave(s),Ukupno Dodijeljeno Odsustvo,
Total Amount,Ukupan Iznos,
Total Amount Reimbursed,Ukupan Nadoknađen Iznos,
Total Asset Recovery Cost,Ukupni Trošak Povrata Imovine,
Total Claimed Amount,Ukupan Iznos potraživanja,
Total Declared Amount,Ukupan Deklarisani Iznos,
Total Deduction,Ukupni Odbitak,
Total Deduction (Company Currency),Ukupni Odbitak (Valuta Kompanije),
Total Earning,Ukupna Zarada,
Total Earnings,Ukupna Zarada,
Total Estimated Budget,Ukupni Procijenjeni Budžet,
Total Estimated Cost,Ukupna Procijenjena Cijena,
Total Exemption Amount,Ukupan Izuzeti Iznos,
Total Goal Score,Ukupan Rezultat Cilja,
Total Income Tax,Ukupan Porez na Prihod,
Total Leave Days,Ukupan broj dana Odsustva,
Total Leaves Allocated,Ukupno Dodijeljeno Odsustvo,
Total Leaves Encashed,Ukupno Naplaćeno Odsustvo,
Total Payable Amount,Ukupan Plaćeni Iznos,
Total Payment,Ukupna Isplata,
Total Receivable Amount,Ukupan Iznos Potraživanja,
Total Sanctioned Amount,Ukupni Sankcionisani Iznos,
Total Score,Ukupni Rezultat,
Total Self Score,Ukupni Samorezultat,
Total Taxes and Charges,Ukupni Porezi i Naknade,
Total Working Hours,Ukupno Radnih Sati,
Total in words,Ukupno Riječima,
Total in words (Company Currency),Ukupno Riječima (Valuta Kompanije),
Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Ukupna plata uknjižena prema ovoj komponenti za navedeni personal od početka godine (obračunski period ili fiskalna godina) do datuma završetka tekućeg platnog lista.,
Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.,Ukupna plata uknjižena za navedeni personal od početka mjeseca do datuma završetka tekućeg platnog lista.,
Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Ukupna plata uknjižena za navedeni personal od početka godine (obračunski period ili fiskalna godina) do datuma završetka tekućeg platnog lista.,
Total working Days Per Year,Ukupno Radnih Dana u Godini,
Totals,Ukupno,
Train,Voz,
Trainer Email,E-pošta Obučitelja,
Trainer Name,Ime Obučitelja,
Training,Obuka,
Training Date,Datum Obuke,
Training Event,Događaj Obuke,
Training Event Employee,Personal Događaja Obuke,
Training Feedback,Povratna Informacija Obuke,
Training Program,Program Obuke,
Training Result,Rezultat Obuke,
