"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.",سيتم حماية كلمة مرور المرسل بالبريد الإلكتروني للموظف ، وسيتم إنشاء كلمة المرور بناءً على سياسة كلمة المرور.,
The time after the shift start time when check-in is considered as late (in minutes).,الوقت بعد وقت بدء التحول عندما يُعتبر تسجيل الوصول متأخرًا (بالدقائق).,
The time before the shift end time when check-out is considered as early (in minutes).,الوقت الذي يسبق وقت نهاية التحول عندما يتم تسجيل المغادرة في وقت مبكر (بالدقائق).,
The time before the shift start time during which Employee Check-in is considered for attendance.,الوقت الذي يسبق وقت بدء التحول الذي يتم خلاله فحص تسجيل الموظف للحضور.,
Theory,نظرية,
Time,زمن,
Time Sheet,ورقة الوقت,
Time after the end of shift during which check-out is considered for attendance.,الوقت بعد نهاية النوبة التي يتم خلالها تسجيل المغادرة للحضور.,
Title,اللقب,
To Amount,لكمية,
To Date,إلى تاريخ,
To Time,إلى وقت,
To User,إلى المستخدم,
Total,الاجمالي غير شامل الضريبة,
Total Actual Amount,إجمالي المبلغ الفعلي,
Total Advance Amount,إجمالي المبلغ المدفوع مقدما,
Total Amount,الاعتماد الأساسي,
Total Amount Reimbursed,مجموع المبلغ المسدد,
Total Claimed Amount,إجمالي المبلغ المطالب به,
Total Declared Amount,إجمالي المبلغ المعلن,
Total Deduction,مجموع الخصم,
Total Earning,إجمالي الدخل,
Total Estimated Budget,مجموع الميزانية التقديرية,
Total Estimated Cost,مجموع التكلفة التقديرية,
Total Exemption Amount,مجموع مبلغ الإعفاء,
Total Leave Days,مجموع أيام الإجازة,
Total Leaves Allocated,إجمالي الاجازات المخصصة,
Total Leaves Encashed,اجمالي الاوراق مقطوعه,
Total Sanctioned Amount,الإجمالي الكمية الموافق عليه,
Total Score,مجموع النقاط,
Total Taxes and Charges,مجموع الضرائب والرسوم,
Total Working Hours,مجموع ساعات العمل,
Total in words,إجمالي بالحروف,
Totals,المجاميع,
Train,قطار,
Trainer Email,بريد المدرب الإلكتروني,
Trainer Name,اسم المدرب,
Training,التدريب,
Training Date,تاريخ التدريب,
Training Event,حدث تدريب,
Training Event Employee,تدريب الموظف للحدث,
Training Feedback,ردود الفعل على التدريب,
Training Program,برنامج تدريب,
Training Result,نتيجة التدريب,
Training Result Employee,نتيجة تدريب الموظفين,
Trainings,دورات تدريبية,
Transaction Date,تاريخ المعاملة,
Transaction Name,اسم المعاملة,
Transaction Type,نوع المعاملة,
Transfer Date,تاريخ التحويل,
Travel Advance Required,سلف السفر المطلوبة,
Travel From,السفر من,
Travel Funding,تمويل السفر,
Travel Itinerary,خط سير الرحلة,
Travel Request,طلب السفر,
Travel Request Costing,تكاليف طلب السفر,
Travel To,يسافر إلى,
Travel Type,نوع السفر,
Type,النوع,
Type of Proof,نوع من الإثبات,
Unmarked days,أيام غير محددة,
Unpaid,غير مدفوع,
Unpaid Expense Claim,غير المسددة المطالبة النفقات,
Unused leaves,إجازات غير مستخدمة,
Upload Attendance,رفع الحضور,
Upload HTML,رفع HTML,
User,المستعمل,
Users,المستخدمين,
Vacancies,الشواغر,
Validate Attendance,التحقق من صحة الحضور,
Value / Description,القيمة / الوصف,
Variable,متغير,
Variable Based On Taxable Salary,متغير على أساس الخاضع للضريبة,
Vegetarian,نباتي,
Vehicle Log,دخول السيارة,
Vehicle Service,خدمة المركبة,
View Website,مشاهدة الموقع,
Weekly,الأسبوعية,
Work End Date,تاريخ انتهاء العمل,
Work From Date,العمل من التاريخ,
Work From Home,العمل من المنزل,
Worked On Holiday,عملت في عطلة,
Workflow State,حالة سير العمل,
Working Days,أيام العمل,
Working Hours,ساعات العمل,
Working Hours Calculation Based On,ساعات العمل حساب على أساس,
Working Hours Threshold for Absent,ساعات العمل عتبة الغياب,
Working Hours Threshold for Half Day,ساعات العمل عتبة لمدة نصف يوم,
Working hours below which Absent is marked. (Zero to disable),ساعات العمل أدناه التي يتم وضع علامة الغائب. (صفر لتعطيل),
Working hours below which Half Day is marked. (Zero to disable),ساعات العمل أدناه التي يتم وضع علامة نصف يوم. (صفر لتعطيل),
Workshop,ورشة عمل,
Year,عام,
Yearly,سنويا,
Yes,نعم,
email,البريد الإلكتروني,
